timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-05-17 00:00:56,left_shoulder_j1,0.005,50.52,null,null,null
2026-05-17 00:00:56,left_shoulder_j2,0.0019,51.48,null,null,null
2026-05-17 00:00:56,left_upper_arm_twist,0.002,46.5,null,null,null
2026-05-17 00:00:56,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:00:56,left_wrist_roll,7.0E-4,52.51,null,null,null
2026-05-17 00:00:56,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:00,left_elbow,0.0018,48.18,null,null,null
2026-05-17 00:01:00,left_shoulder_j1,0.0049,50.52,null,null,null
2026-05-17 00:01:00,left_shoulder_j2,0.0015,51.48,null,null,null
2026-05-17 00:01:00,left_upper_arm_twist,0.0018,46.5,null,null,null
2026-05-17 00:01:00,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:00,left_wrist_roll,7.0E-4,52.51,null,null,null
2026-05-17 00:01:00,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:04,left_elbow,0.0019,48.18,null,null,null
2026-05-17 00:01:04,left_shoulder_j1,0.005,50.51,null,null,null
2026-05-17 00:01:04,left_shoulder_j2,0.0016,51.48,null,null,null
2026-05-17 00:01:04,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:01:04,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:04,left_wrist_roll,7.0E-4,52.51,null,null,null
2026-05-17 00:01:04,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:08,left_elbow,0.0019,48.18,28.31,37.51,40.82
2026-05-17 00:01:08,left_shoulder_j1,0.0048,50.5,28.31,37.51,40.82
2026-05-17 00:01:08,left_shoulder_j2,0.002,51.48,28.31,37.51,40.82
2026-05-17 00:01:08,left_upper_arm_twist,0.002,46.5,28.31,37.51,40.82
2026-05-17 00:01:08,left_wrist_pitch,7.0E-4,58.4,28.31,37.51,40.82
