timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-05-21 17:10:04,YAW,0.0178,0.017302229469548135,40.37,25.02,36.05
2026-05-21 17:10:08,ROLL,0.0005,0.00047823772102161113,35.97,25.02,36.05
2026-05-21 17:10:08,YAW,0.0188,0.018277588998035367,40.42,25.02,36.05
2026-05-21 17:10:08,PITCH,0.0131,0.012667880157170923,38.95,25.02,36.05
2026-05-21 17:10:08,J1,0.0037,0.0007667853831041258,40.2,25.02,36.05
2026-05-21 17:10:08,J2,1.1419,0.2405917343497053,39.08,25.02,36.05
2026-05-21 17:10:08,TWIST,0.0199,0.004115573343811395,34.04,25.02,36.05
2026-05-21 17:10:08,ELBOW,0.0366,0.007548769414538311,33.31,25.02,36.05
2026-05-21 17:10:12,ELBOW,0.0419,0.008642542601178782,33.33,25.02,36.05
2026-05-21 17:10:12,J1,0.0077,0.0015958006444007859,40.21,25.02,36.05
2026-05-21 17:10:12,J2,1.1197,0.23592294580746564,39.09,25.02,36.05
2026-05-21 17:10:12,TWIST,0.0217,0.004488003379174853,34.05,25.02,36.05
2026-05-21 17:10:12,PITCH,0.013,0.012573017681728882,38.99,25.02,36.05
2026-05-21 17:10:12,ROLL,0.0007,0.0006696070726915521,36.0,25.02,36.05
2026-05-21 17:10:12,YAW,0.0222,0.02158625068762279,40.46,25.02,36.05
2026-05-21 17:10:16,YAW,0.0202,0.01964511512770137,40.51,25.02,36.05
2026-05-21 17:10:16,ROLL,0.0005,0.0004783261296660118,36.02,25.02,36.05
2026-05-21 17:10:16,PITCH,0.0113,0.010930452259332023,39.03,25.02,36.05
2026-05-21 17:10:16,TWIST,0.0154,0.003185271858546169,34.07,25.02,36.05
2026-05-21 17:10:16,J2,1.1769,0.2479932234341847,39.11,25.02,36.05
2026-05-21 17:10:16,J1,0.0045,0.0009326786640471513,40.23,25.02,36.05
2026-05-21 17:10:16,ELBOW,0.0463,0.009550825854616899,33.35,25.02,36.05
2026-05-21 17:10:20,ELBOW,0.0401,0.00827249922200393,33.37,25.02,36.05
