t_s,Tm_HIP_X,Tm_HIP_Y,Tm_SHIN_ANKLE,Tm_SHIN_KNEE,Tm_SPN_X,Tm_SPN_Z,Tm_TALUS,Tm_THIGH_U,P_HIP_X,P_HIP_Y,P_SHIN_ANKLE,P_SHIN_KNEE,P_SPN_X,P_SPN_Z,P_TALUS,P_THIGH_U,Ts_spine,Ts_pelvis,Ts_hip,Ts_thigh_u,Ts_thigh_l,Ts_shin,Ts_ankle,T_amb,T_torso
20.0,34.26864912067006,31.670035967328122,33.31335234245125,30.212662871451016,33.06284066702598,33.819896623408894,,33.659528242809984,60.441163899392,48.467922937344,60.485604288512,48.314039016192,24.414236470272,24.498865613184,0.0,60.231079021312,26.384557413600884,23.34673299888517,22.395655518394644,21.980217948717943,21.812335005574145,21.264330546265327,23.139988851727974,21.45391415830546,21.45391415830546
22.0,34.94709619796429,32.08773168980924,33.98216263191095,30.629308924270664,33.48429629796515,34.23712341793552,,34.32842234537876,60.58943483554575,48.69979391120415,60.43469243118703,48.21957578703889,24.363871223189477,24.568624244961125,0.0,60.62039542031219,26.497265328874015,23.354492753623184,22.405138795986616,21.985089743589736,21.82122853957637,21.268743032329986,23.151420847268664,21.451875139353394,21.451875139353394
24.0,35.613528160835735,32.49769004447164,34.63947220028383,31.038949065068117,33.89891298222167,34.6478016909023,,34.98687934490817,60.86440430908235,49.00025447654902,60.57308389496471,48.57140589264314,24.474002192941175,24.569873490572547,0.0,61.00561332831372,26.613603864734273,23.362502415458913,22.414376811594177,21.990111111111087,21.830154589371958,21.272816425120745,23.162821256038622,21.449990338164223,21.449990338164223
26.0,36.300277984730116,32.92465170906311,35.32114501951135,31.462164313505376,34.32133718921763,35.063511127198886,,35.67658370822418,60.82261223080712,48.78643510866522,60.851978939741215,48.66430526341791,24.515211370587558,24.718451744317477,0.0,60.828661457043665,26.74068115942026,23.366618357487894,22.424888888888866,21.995739130434757,21.836009661835725,21.27618840579708,23.17466666666664,21.445352657004804,21.445352657004804
28.0,36.95937916308331,33.32846056402772,35.97887669618597,31.8683006902547,34.734571482969095,35.46535463793229,,36.32882680273494,61.015598505503995,49.13563740209299,60.86601206767705,48.6400691671472,24.453233348503694,24.697977009727992,0.0,61.078383355744094,26.87265700483089,23.37170048309176,22.433405797101425,22.00079710144925,21.840425120772924,21.277468599033792,23.18600483091785,21.43929951690819,21.43929951690819
30.0,37.60067827733658,33.718554735381936,36.61145407948647,32.26197719571531,35.12711340525033,35.86234779917679,,36.96987402306006,61.199828000000004,49.027396,61.516052,48.607252,24.785308,24.681442999999998,0.0,61.166008,27.00443961352654,23.379647342995142,22.44009661835746,22.008043478260845,21.847077294685967,21.277019323671475,23.19630434782606,21.434212560386445,21.434212560386445
32.0,38.21146770766481,34.094196126405386,37.219970215562334,32.639808472352875,35.51438252827615,36.25278914196503,,37.58206964164177,61.276145556851354,49.0663089566326,61.42485346129877,48.81801522009521,24.66676871035558,24.717175274424065,0.0,61.297345316883835,27.136792270531373,23.388753623188382,22.448130434782584,22.015410628019296,21.85724637681157,21.278202898550703,23.207463768115915,21.432473429951663,21.432473429951663
34.0,38.81598873262844,34.45254572699311,37.807539218411925,33.01253302963604,35.897351745401465,36.61831374844145,,38.185673320309824,61.2118693877551,49.25845102040816,61.41274897959184,49.01261632653061,24.651097959183673,24.679838775510202,0.0,61.763526530612246,27.27028502415456,23.397314009661805,22.45767632850239,22.02143478260867,21.86800483091785,21.281381642512056,23.218985507246348,21.43285990338162,21.43285990338162
36.0,39.38999026091012,34.81066927407772,38.38355363390669,33.37077981588654,36.27580653457209,36.988635962987516,,38.76757915658888,61.4156624521267,49.36360098293923,61.23318712369877,49.04583657405882,24.803941052033935,24.732159389249514,0.0,61.6139711753956,27.405946859903352,23.406004830917848,22.46712560386471,22.027652173913022,21.880043478260845,21.285140096618335,23.230990338164226,21.4353719806763,21.4353719806763
38.0,39.96090295392303,35.151673480528075,38.941172549352316,33.73027037611097,36.63086865875342,37.34531007673779,,39.34111018283614,61.806873409024,49.381438505984,61.550295593472,48.792836932608,24.848056503296,24.845764008576,0.0,61.534152648959996,27.540439613526537,23.416057971014467,22.474869565217364,22.03255072463766,21.892212560386447,21.28806280193234,23.24177294685988,21.43696135265698,21.43696135265698
40.0,40.51597610622064,35.495582656847134,39.488787987085736,34.077877685866355,36.985681591272886,37.691738913136376,,39.883376391191455,61.98535898429159,49.07987956519948,61.404295665106936,49.105894618378805,24.823441452531966,24.865376576741955,0.0,61.954461989607644,27.67510628019321,23.428053140096594,22.479855072463746,22.03639613526568,21.902091787439584,21.290512077294665,23.251405797101423,21.437531400966158,21.437531400966158
42.0,41.0528538289184,35.81699361269502,40.01728904531398,34.41528772982084,37.32030117462809,38.03418247471942,,40.42528821086404,62.11741312062492,49.797255757060285,61.663018047014454,49.08388851889363,24.86024098460643,24.90926883963494,0.0,61.932604923591725,27.814193236714946,23.443140096618333,22.4852028985507,22.04062801932365,21.91260869565215,21.29402415458935,23.259913043478235,21.439937198067607,21.439937198067607
44.0,41.579334657036995,36.13828816907393,40.542718312328354,34.74279211245537,37.65360388677371,38.363514993673434,,40.94791696515447,62.31608491991309,49.6593683355996,62.09472361750218,49.21592261639971,24.75314673471042,24.838454774790538,0.0,62.186775880145575,27.955246376811562,23.460642512077268,22.49038164251205,22.04668599033814,21.925420289855047,21.297086956521717,23.26849275362316,21.443985507246353,21.443985507246353
46.0,42.09057799488015,36.44211352629534,41.046538639968944,35.059029674381115,37.983296375314815,38.69866650568845,,41.4503641569888,62.29474352207898,49.715315028511476,62.21661295769903,49.31777720700298,24.877267878000865,24.976010620872334,0.0,61.885849216282644,28.098811594202868,23.47866183574877,22.495463768115915,22.054835748792247,21.940357487922682,21.30118840579708,23.278342995169055,21.449483091787414,21.449483091787414
48.0,42.58611535751873,36.74675711552557,41.550138267280616,35.37180707178573,38.29726228993938,39.01186809305735,,41.9402813719646,62.44652042723528,49.565548411378806,62.256354798962555,49.309038427385254,25.05166101962924,25.023429876861496,0.0,62.32487694165531,28.246038647342964,23.498903381642485,22.50295169082123,22.06356521739128,21.957251207729442,21.309038647342973,23.288265700483066,21.458062801932343,21.458062801932343
50.0,43.08095732293419,37.039159835307366,42.03499068155815,35.67578763542108,38.61646503367266,39.322459513052145,,42.41874729230182,62.374640225967546,49.73768451430733,62.212304422682344,49.47671192423936,24.944073387297063,24.985852968832983,0.0,61.951863720249584,28.392632850241515,23.520024154589343,22.513570048309152,22.07258454106278,21.976536231884037,21.317951690821236,23.298888888888865,21.46835748792268,21.46835748792268
52.0,43.55619352103924,37.31981217820854,42.51012315608432,35.96866264395224,38.92509358454771,39.63373503230071,,42.87303969407277,62.51935276420832,49.6177645873347,62.033006074155956,49.41567950005186,24.96400692952388,24.93721767692548,0.0,62.61301237936824,28.540299516908178,23.538806763285,22.525661835748764,22.080381642512055,21.996821256038622,21.32706763285022,23.31084057971012,21.47839613526568,21.47839613526568
54.0,44.02520828690827,37.6087277083291,42.95868719346521,36.269272128158235,39.22948629814386,39.92346646762534,,43.30508991326725,62.91424269729386,49.60860673876086,62.195092157954385,49.43710780178156,25.020905841270157,24.99398739871851,0.0,62.40344272413656,28.690091787439584,23.557985507246354,22.537570048309153,22.08844444444442,22.017888888888862,21.33914492753621,23.32536714975843,21.4904299516908,21.4904299516908
56.0,44.48410481022981,37.88662174090993,43.40191357535726,36.551720760142594,39.5360617328563,40.21560969144943,,43.7373520818306,62.96439201204467,49.6749682823805,62.54042260884112,49.51836434277111,25.015661421521475,25.115853485843335,0.0,62.5873418008448,28.83818840579707,23.578420289855046,22.550637681159397,22.096434782608675,22.039473429951666,21.351512077294664,23.340111111111085,21.50188405797099,21.50188405797099
58.0,44.921309359663354,38.15765615536789,43.83667881819154,36.83852589610306,39.823900526066424,40.49869126418486,,44.15945362779066,62.634875503292335,49.817623454520785,62.68330442390847,49.4670408815642,25.19068108892442,25.146919970049368,0.0,62.41710096832451,28.985545893719774,23.599748792270507,22.564381642512053,22.102792270531378,22.06003864734297,21.36149758454104,23.354541062801907,21.508961352656982,21.508961352656982
60.0,45.35203898574234,38.41726042925154,44.25710396512636,37.11567646969152,40.11963914251202,40.776950269156856,,44.5587699529816,62.88134751160238,49.832616335218276,62.828774753187965,49.641333128575454,25.06163787325964,25.04912326420484,0.0,62.80029902289047,29.131850241545862,23.620990338164226,22.577096618357462,22.11078260869563,22.0828260869565,21.368811594202874,23.368125603864705,21.515072463768092,21.515072463768092
62.0,45.77386756784803,38.674169775064705,44.6697854874959,37.39130444417324,40.40514325953996,41.05182591008535,,44.945362957407774,63.01964330691781,49.9681772717184,62.64808371132253,49.45013140681591,25.16429725234814,25.18189951044683,0.0,62.73249351978894,29.277961352656973,23.642338164251182,22.588855072463744,22.118845410627994,22.106202898550702,21.37554589371978,23.379111111111083,21.5205797101449,21.5205797101449
64.0,46.1844716637443,38.92624400234861,45.06299097537544,37.6608893167859,40.678357263973936,41.330035291196324,,45.332373292660776,63.038047758661975,49.98694478931576,63.0137791282242,49.70379699091646,25.100163423956513,25.205062686013992,0.0,63.47449241348216,29.424739130434748,23.66515942028983,22.600903381642485,22.12664251207727,22.128487922705293,21.383792270531377,23.389347826086933,21.525241545893696,21.525241545893696
66.0,46.58708439784607,39.16810128131481,45.45778600753403,37.91927519128931,40.947716580448514,41.59995482022541,,45.70629304102306,63.21800453582969,50.23830351028631,62.845609565134616,49.893964330335095,25.166828644268175,25.134976635633645,0.0,63.230590953426024,29.570647342995134,23.6895990338164,22.61326570048307,22.135661835748767,22.152777777777754,21.39203864734297,23.401289855072438,21.530642512077268,21.530642512077268
68.0,46.97768098266629,39.40458511085081,45.84227988450018,38.17101535588754,41.21766847451087,41.85179127362876,,46.07246671051752,63.07650933631622,49.95085712462546,62.86227338429798,49.76712267607268,25.18747409832427,25.293418223686203,0.0,63.00849451629826,29.71719806763282,23.715198067632826,22.626570048309155,22.143169082125578,22.17729468599031,21.3999951690821,23.41561352657002,21.536589371980654,21.536589371980654
70.0,47.36737933494985,39.64379835018622,46.20439206110316,38.41904655411117,41.47362886744108,42.11180424076095,,46.43644813328423,63.487113475584,50.194433901056,63.223004585728,49.978511497216004,25.251760286335998,25.28104500608,0.0,63.131105510912,29.864125603864704,23.739671497584517,22.64084057971012,22.149429951690795,22.202038647342974,21.407371980676306,23.430613526570024,21.54233333333331,21.54233333333331
72.0,47.745871788365044,39.87362460962236,46.55838701035241,38.66537513563892,41.71937840264317,42.36650051590866,,46.79337958818842,63.45531460682331,50.142198309561245,63.45767380631298,50.09910005315845,25.357905754262468,25.23091888328083,0.0,63.27038197592761,30.011212560386443,23.76311594202896,22.655497584541035,22.154661835748765,22.2287874396135,21.413879227053116,23.443980676328476,21.545951690821234,21.545951690821234
74.0,48.12459025681524,40.10088880347629,46.91643118362163,38.897170596453435,41.96729163954793,42.62278032755283,,47.14865169430326,63.894374801600186,50.20272591328868,63.30784992071649,50.06845659122952,25.32998106900913,25.289283567490322,0.0,63.5561488638578,30.157067632850207,23.78740579710142,22.66873913043476,22.159033816425097,22.25566666666664,21.41922705314007,23.456405797101425,21.54734782608693,21.54734782608693
76.0,48.4902001238374,40.32020244113095,47.2620140670166,39.13349067549473,42.20747672641027,42.87131542181852,,47.485257837354396,63.693630906874,50.331532470058534,63.38749020258322,50.12207162172148,25.207655933793607,25.28534408626414,0.0,63.218378867318016,30.298473429951656,23.812589371980653,22.679318840579683,22.165714975845383,22.282579710144905,21.423125603864708,23.467961352656978,21.546425120772923,21.546425120772923
78.0,48.84899163020305,40.529087515400455,47.59209593070005,39.356817666993464,42.44040834389615,43.119906690099754,,47.829358815915086,63.727789773608514,50.30865707965099,63.35057613092718,50.17722488433167,25.263604633663885,25.373561468491385,0.0,63.35183807557871,30.437608695652145,23.837492753623163,22.690768115942003,22.17487439613524,22.309985507246353,21.425888888888863,23.477497584541037,21.543690821256014,21.543690821256014
80.0,49.200607806579264,40.73830603653698,47.918317841214595,39.584362347774835,42.675531374080805,43.35351284036025,,48.16228172291293,63.86901341440427,50.25967460733918,63.55758904166815,50.131763685687936,25.341448264039247,25.422345247059184,0.0,63.439940345103395,30.576033816425088,23.86211594202896,22.70479227053137,22.183077294685965,22.339516908212534,21.42843478260867,23.48626086956519,21.540256038647318,21.540256038647318
82.0,49.55373563363665,40.93974143881881,48.23869205693155,39.80827353241835,42.90912545173698,43.57806188143822,,48.50156719668322,63.894711711551956,50.381005363257415,63.583097556638386,50.073831705258115,25.30759024303743,25.436478048957145,0.0,63.63843121373857,30.71413526570045,23.885806763285,22.719492753623165,22.191111111111084,22.37098067632848,21.431077294685963,23.495497584541038,21.536628019323647,21.536628019323647
84.0,49.886862466177895,41.1435879838832,48.550189377402816,40.02857212742961,43.14602500349506,43.80366680710811,,48.83114070220526,63.74197203287843,50.456744166023526,63.68349709741177,50.321025024,25.443992680596075,25.507979441882352,0.0,63.77648795871372,30.852966183574843,23.908468599033792,22.73297101449273,22.200367149758428,22.402357487922682,21.433526570048283,23.50528019323669,21.532710144927513,21.532710144927513
86.0,50.223117118375015,41.33890479039758,48.855424774707735,40.24320211821412,43.369446855401314,44.024515645574844,,49.161046353415124,64.03441496659492,50.45789828082632,63.94275920386884,50.23629078634725,25.454454297934195,25.509394247057834,0.0,63.7827356218377,30.990628019323637,23.933608695652147,22.74510628019321,22.2080144927536,22.431579710144906,21.435492753623162,23.512681159420264,21.528405797101424,21.528405797101424
88.0,50.54443594169653,41.53143405125415,49.16065248956527,40.44591143254091,43.5886147104821,44.237032844827134,,49.47514352130611,64.02600047928209,50.472415621499515,64.0312892413781,50.20085317796002,25.429927308964622,25.424975610247994,0.0,63.72309655586234,31.12770048309175,23.961734299516884,22.75755555555553,22.214826086956496,22.46196135265698,21.43851207729466,23.519599033816398,21.52544444444442,21.52544444444442
90.0,50.86318046557609,41.7152428502663,49.460793573915886,40.646015500046175,43.80907618571766,44.4489136163845,,49.79332413323493,64.32306835216066,50.74089619024782,63.951931632716985,50.26590253364183,25.445102539258702,25.49603860595691,0.0,63.624035451974656,31.265415458937166,23.991574879227027,22.772579710144903,22.223352657004806,22.494371980676302,21.44294685990336,23.527932367149734,21.523159420289833,21.523159420289833
92.0,51.174088040834036,41.90434006782285,49.74818653564097,40.85165554763847,44.034398372546676,44.66775729874251,,50.099800470715394,64.10667137784634,50.639173427011684,63.90024090600803,50.38251879922601,25.333176882598966,25.56750424636197,0.0,64.1146882396162,31.40140096618354,24.021256038647316,22.788835748792245,22.233714975845388,22.527855072463744,21.44615942028983,23.536579710144903,21.52210628019321,21.52210628019321
94.0,51.48850474806637,42.08679036988683,50.03690742098468,41.05074782035535,44.25708835909178,44.885374484416936,,50.40227224541609,64.08362149273927,50.673442853037905,63.95343565814118,50.23081429967112,25.509753548468833,25.543546410518974,0.0,63.87325718823551,31.535681159420257,24.04885507246374,22.804376811594178,22.245429951690795,22.563850241545868,21.450338164251185,23.544439613526546,21.523458937198043,21.523458937198043
96.0,51.789631715775144,42.271829562008264,50.318802578722355,41.25370611455625,44.473965406112576,45.08988328478461,,50.69863716245236,64.10300095186571,50.69229113357521,63.82244617683667,50.2352221785467,25.53717214790238,25.659874614959726,0.0,64.13658230573957,31.66823188405793,24.077227053140067,22.820859903381614,22.256792270531378,22.598922705313985,21.455845410627994,23.552806763285,21.525391304347803,21.525391304347803
98.0,52.08972747368693,42.45367114470241,50.591725092606225,41.44577539811597,44.69316912928103,45.29537495422689,,50.985512689995836,64.55829696612378,50.67145507566959,64.42714903318468,50.51613935616572,25.480141152376476,25.451919804420488,0.0,64.34409485562047,31.800202898550687,24.106178743961323,22.839942028985483,22.26665217391302,22.6356376811594,21.459391304347804,23.5629758454106,21.52790338164249,21.52790338164249
100.0,52.37823307473689,42.632888218644034,50.86122551147425,41.64042095942906,44.91035491454337,45.494949940573385,,51.26823784450836,64.62872489371557,50.431701399121906,64.24464229254744,50.434272899652406,25.47537256337482,25.62546722451504,0.0,64.34370629597458,31.935792270531362,24.134294685990312,22.858454106280167,22.278033816425097,22.67351207729466,21.46551207729466,23.57506763285022,21.5309951690821,21.5309951690821
