t_s,Tm_HIP_X,Tm_HIP_Y,Tm_SHIN_ANKLE,Tm_SHIN_KNEE,Tm_SPN_X,Tm_SPN_Z,Tm_TALUS,Tm_THIGH_U,P_HIP_X,P_HIP_Y,P_SHIN_ANKLE,P_SHIN_KNEE,P_SPN_X,P_SPN_Z,P_TALUS,P_THIGH_U,Ts_spine,Ts_pelvis,Ts_hip,Ts_thigh_u,Ts_thigh_l,Ts_shin,Ts_ankle,T_amb
350.0,119.46814246907311,97.67190826169897,99.4875539846187,86.33667464890128,98.28512237925976,91.58528717859548,,112.44636844610125,80.13120622603367,60.79874379532105,75.0229296232567,58.67903336175498,30.537346396594327,29.759349149492476,0.0,78.05304095708101,72.70114492753615,60.08690338164244,58.674463768115885,40.52202415458933,48.80553140096613,36.02080676328498,39.03034782608691,23.19726086956519
352.0,119.31691972201598,97.75165978157024,99.59188497814215,86.42353329908724,98.3806744934151,91.67435039250829,,112.62558313855307,79.71809858733563,60.84277816682775,75.17059130853383,58.91202007718693,30.293182398884625,29.807544409354126,0.0,78.04069233526359,72.79281159420282,60.178376811594134,58.72142028985501,40.54583574879223,48.787386473429905,36.07826086956518,39.02402415458933,23.202748792270505
354.0,119.08176567737434,97.84159673970734,99.69398736932837,86.5078612811879,98.47802306121218,91.76843162981582,,112.79204647200496,10.905285727276002,61.09549419937961,75.20353533150353,58.821452912234875,30.49136824579858,29.844321459245762,0.0,77.98421386180465,72.88722222222214,60.25570048309173,58.76077777777771,40.570676328502365,48.77252657004826,36.13136714975842,39.01966666666662,23.206057971014467
356.0,118.77815921069711,97.92281437468453,99.79138134519053,86.58031525905591,98.58665318227432,91.85344756951051,,112.9568438650038,0.0059978043781626356,60.6518540952596,75.61790158975509,58.737042316141135,30.631052089874917,29.83434221734352,0.0,78.31282015415188,72.98333816425112,60.327768115941964,58.79235265700476,40.5968599033816,48.76413043478255,36.18030917874392,39.020130434782565,23.209980676328474
358.0,118.40424974395009,98.0100327665041,99.8985691312682,86.6553841024419,98.68927942406884,91.9380112508186,,113.12748251837674,0.008987743379759371,60.86928976784541,75.04282291563324,58.72280665090049,30.400541622812398,29.982701279019324,0.0,78.48173502893009,73.0777391304347,60.393285024154515,58.82256521739124,40.621700483091736,48.76298067632844,36.22409661835745,39.024652173913,23.217260869565195
360.0,117.94990343011699,98.09482316061097,99.99952002537417,86.72547493985812,98.78808817689463,92.02864349419295,,113.3113934478888,0.0004268652785267441,61.02568409508834,75.52555422908206,58.707062191115604,30.481843064946823,29.898738795159485,0.0,78.09920245910304,73.1682125603864,60.452309178743896,58.85361352656999,40.648560386473385,48.76985990338159,36.26178743961348,39.033690821255995,23.230038647342973
362.0,117.43547260877388,98.1761654808385,100.09580691154044,86.80479441136826,98.88579892545812,92.12013816829393,,113.49885475855112,0.01862985010375003,61.03261641726413,74.77466568332119,58.71175075381159,30.495400742094187,29.786060458094717,0.0,78.28457312234862,73.25614975845403,60.50499516908206,58.8877439613526,40.67902415458932,48.78672463768111,36.29248792270527,39.04710144927532,23.248072463768093
364.0,116.86408571110995,98.26081459020537,100.19094382132201,86.88410145083859,98.97286806372618,92.20403096552471,,113.68136320392287,0.007640202502510619,61.07140018931006,75.51016058405429,58.624760409402505,30.446233052928847,29.950350502591707,0.0,78.04050754682851,73.34416425120764,60.54667149758448,58.9272512077294,40.70867632850237,48.81243478260865,36.315352657004794,39.06169082125599,23.264468599033794
366.0,116.24858142305986,98.35716488218281,100.29298209058884,86.96551623556847,99.06546781656078,92.29263103177296,,113.85103159197051,0.0022602729403530006,60.599816662258746,75.26390645144888,59.07358518789576,30.420336800757976,30.007339427636882,0.0,78.34252736395545,73.43069565217382,60.589589371980615,58.9738743961352,40.739753623188356,48.851198067632794,36.333236714975804,39.07966183574875,23.281937198067606
368.0,115.59921625753782,98.4487072083809,100.39571408245371,87.03832937411609,99.16857145980528,92.37135697015302,,114.02379099783988,0.00038000006113431665,60.84312666347749,75.38124667442054,58.80507332536549,30.348500016506264,29.92568333328239,0.0,78.62700659812491,73.51300966183567,60.641318840579636,59.03124154589365,40.77449275362314,48.902299516908165,36.34669565217387,39.100169082125554,23.302536231884034
370.0,114.9166775267662,98.53101779713354,100.49338946734638,87.11108651971105,99.2706568564344,92.45542205297556,,114.20339010660948,0.002132053908713693,60.7765091363054,75.63851474485644,58.82277280236348,30.547150400159335,29.80218041167137,0.0,78.57517341060249,73.59319806763277,60.697033816425055,59.09947342995162,40.81030434782604,48.96005314009656,36.35642995169078,39.11992270531397,23.321067632850216
372.0,114.22080445215494,98.61517697170504,100.57682822498579,87.18731323777547,99.36135397890176,92.54763298908068,,114.37748519697165,0.0024283582298655986,60.71943821058791,75.49778686539061,58.545340004371106,30.479224626832213,29.89585537462482,0.0,78.59572566503327,73.670304347826,60.74424154589365,59.175787439613465,40.84699516908207,49.02276811594197,36.36328502415455,39.13798067632846,23.335937198067608
374.0,113.52079564827235,98.69194515879306,100.65979218051145,87.26601808665701,99.45056601268841,92.63764648670457,,114.55687376511757,0.0015198404071088873,60.92302865505061,75.4729765448629,58.93022673180926,30.4722162011874,29.913632547513775,0.0,78.75262445856514,73.74637198067624,60.778260869565145,59.25806763285017,40.88616425120768,49.08725603864729,36.3664251207729,39.15635265700479,23.344280193236692
376.0,112.8430916841944,98.76928401119223,100.74768639181376,87.34645927887455,99.53620599023978,92.73160437105878,,114.73638231005013,0.00033423490092719416,60.654090131079464,75.21555512977682,58.970918444628076,30.374619530696826,29.89115468440073,0.0,78.53466401028687,73.82161835748784,60.8002512077294,59.3442125603864,40.925806763284974,49.15186473429946,36.366937198067596,39.17460386473426,23.34496135265698
378.0,112.20389186739007,98.86122909581897,100.84345455354195,87.42150440255242,99.63371380247945,92.828890284108,,114.91236263189123,0.0028042914496500056,61.05997537279685,75.4103704535595,58.85977134409215,30.485596449110922,29.868232088990926,0.0,78.6164704442597,73.89505314009654,60.822719806763224,59.431516908212494,40.9615217391304,49.218956521739074,36.36478260869561,39.190473429951645,23.34405314009659
380.0,111.58963788029762,98.95504703131388,100.93001638453066,87.49338819507311,99.73434258173745,92.92813684998134,,115.06815070699288,0.0005635454377167649,61.019922888241695,75.21201490068269,58.83829080108132,30.71784175832778,29.837085557644127,0.0,79.19480363871966,73.96933816425114,60.852826086956455,59.51727536231878,40.995560386473386,49.288956521739074,36.36058937198064,39.20592270531396,23.348328502415434
382.0,110.98951229519363,99.04910883826123,101.01508545847048,87.56361368260309,99.84003797090072,93.032120932186,,115.20224681060526,0.0012839337949642035,61.00643455767964,75.55629832258938,58.8878797682739,30.484787882787902,29.94332619692456,0.0,78.8264968971406,74.04416908212552,60.88038164251201,59.60060869565211,41.028999999999954,49.36224154589366,36.3562560386473,39.218690821256,23.356927536231854
384.0,110.41382654541793,99.12390051193638,101.09949635083464,87.6371440019203,99.95334861327878,93.12832466641578,,115.34415954937731,0.0019003989822277817,61.01292531745402,75.19546883040678,58.86484495239753,30.60537483962992,29.983877874403806,0.0,78.8859362834928,74.11746376811587,60.90307246376805,59.6812898550724,41.05752173913039,49.44041062801927,36.35255555555552,39.228342995169044,23.36375362318838
386.0,109.85824911828368,99.20574356747571,101.17868591984428,87.71162973355827,100.0718106814405,93.22159911987863,,115.48974727205203,0.002241887935454785,61.356164643990155,75.45733180221701,59.10169959613931,30.480860222100727,30.026448177680578,0.0,78.69819518425578,74.18893236714968,60.930584541062736,59.75674396135259,41.08285507246372,49.52028502415454,36.34913526570045,39.235666666666624,23.365806763285
388.0,109.32169991526715,99.27717102251324,101.25642463459391,87.78441155074708,100.18156426497869,93.32319189305038,,115.63778456741544,0.0034799808,60.8364533696,75.3579068224,59.0956046976,30.504657001600002,29.9871477088,0.0,78.7901420544,74.26250724637673,60.967777777777705,59.82504830917868,41.106729468598985,49.5950821256038,36.3462946859903,39.2402753623188,23.369787439613503
390.0,108.79669239587204,99.35161964187664,101.3415207254662,87.85319390758615,100.29152321862578,93.43464012091658,,115.7805821772583,0.0013367471036144578,61.13308924129157,75.75222179585542,58.74632963045783,30.686321491816866,30.03396766199518,0.0,78.91053837717591,74.33977294685982,61.00992270531394,59.88488405797096,41.129700483091746,49.662797101449215,36.345555555555514,39.242434782608655,23.378285024154565
392.0,108.29251753870832,99.42319803317359,101.42134494689438,87.92862127488353,100.39458668299362,93.52688982546815,,115.91050009375157,0.001233729074027042,61.100270806303726,75.87276548312464,58.77690900540082,30.544540171360463,29.9448982136468,0.0,79.01881462952548,74.42123671497576,61.07427536231877,59.93671014492747,41.151768115941984,49.72680676328497,36.34905797101445,39.24368115942025,23.388048309178714
394.0,107.7972560209509,99.48907153575692,101.51964679880045,88.00469875351104,100.48586878618397,93.62874907264073,,116.03054326115374,0.002732850222905549,61.18022655499623,75.25378642917777,59.37798409594139,30.534719319915467,29.97254591446185,0.0,78.68984975973096,74.50694685990331,61.16965217391297,59.982763285024085,41.1748212560386,49.790536231884005,36.35411594202894,39.24564734299513,23.39419323671495
396.0,107.31454163681279,99.5633052833984,101.61063628857468,88.08196685036849,100.58924496054169,93.72288496488568,,116.16098530823183,0.0022805169265346257,60.81784344243105,76.07989810834854,59.16759452170248,30.68077798379922,29.904223863370323,0.0,78.81189652572927,74.59161835748785,61.25724154589364,60.02345410628013,41.20028985507242,49.855173913043416,36.35799516908208,39.245840579710105,23.394980676328476
398.0,106.84363933139817,99.62420497970058,101.69120753875895,88.15269596801066,100.68598228393655,93.83178774912804,,116.28728251139171,0.001631062646116214,61.40786429513564,75.79760597870225,59.133471923934664,30.49223015836086,29.98597946241546,0.0,78.56555357668893,74.67423671497576,61.32263768115934,60.05920772946853,41.22557487922701,49.91916425120767,36.362690821255995,39.243038647342956,23.38571980676326
400.0,106.38199223587854,99.68266130225635,101.77300465439588,88.22919135779892,100.7825649572557,93.93187687117215,,116.4121772759481,0.0009598401291815137,61.1337143781439,76.00106939145923,59.073655327139036,30.801674471268033,30.06926882007551,0.0,79.10907586703041,74.75561352656997,61.37056038647336,60.091719806763216,41.24827053140092,49.979463768115885,36.3688792270531,39.2390676328502,23.36414975845408
402.0,105.93077428592821,99.74421352342341,101.85986610099125,88.30490082324279,100.87512329504885,94.03440742096329,,116.52269561041243,0.0017310839010007558,61.42845888686578,75.54233353815081,59.174596307055545,30.795262471023307,30.014719935884816,0.0,78.82939979666583,74.83476811594194,61.395140096618285,60.12038647342988,41.26611594202893,50.030304347826025,36.37836231884054,39.23335748792267,23.337091787439586
404.0,105.4922830256918,99.80128772773566,101.96009382539656,88.38681730111935,100.9634857999909,94.1363584505967,,116.63379394152875,0.0013273537920224408,60.98170719037826,75.8149890668457,58.969776526193954,30.481356159984532,30.02130355492431,0.0,78.9747384599303,74.9113236714975,61.39611111111105,60.14657487922699,41.277550724637635,50.066096618357435,36.38984541062798,39.22533816425116,23.30479710144925
406.0,105.0738127029856,99.8701111715484,102.06424578279605,88.4880035523245,101.05552950812208,94.23799570470621,,116.75324888535934,0.002273934631448777,61.46637541816296,75.59801903285273,59.26851506325408,30.560819178359196,29.927458868789465,0.0,79.27918354475536,74.98242512077286,61.37739130434775,60.172449275362254,41.284111111111066,50.0879516908212,36.403763285024105,39.21561352657001,23.268217391304322
408.0,104.66656902809093,99.92682555453625,102.15324727691235,88.58665660276539,101.15073823035266,94.33569940999621,,116.87560718298715,0.0016865087481600825,61.19013161779071,75.83346343458119,59.15630987864652,30.709671768132036,30.09691487187214,0.0,79.39365609602926,75.049342995169,61.35611111111103,60.19614492753616,41.287429951690775,50.10002898550719,36.4228985507246,39.20656521739126,23.230797101449248
410.0,104.27432429506477,99.98923831365978,102.23896136745013,88.68508864574301,101.23653805939232,94.44026041553995,,116.99975843472262,0.0019203170847364912,61.15303539911001,75.95945359048177,59.23830345402035,30.614798164931965,30.049935203494588,0.0,79.0223785557797,75.11690338164242,61.34528019323665,60.21899033816418,41.285014492753575,50.10231400966178,36.44515942028981,39.19752657004826,23.188154589371955
412.0,103.89497670057948,100.05254376575415,102.32360167082945,88.77846512328068,101.31558525661531,94.53788561074883,,117.11565745094988,0.002139481552814736,61.16129870261862,75.9069787654522,59.29337068721064,30.81972078940645,30.088527666987666,0.0,79.35642383267964,75.18388405797093,61.35591787439607,60.24123671497578,41.273198067632805,50.09544444444439,36.46900966183571,39.18900483091783,23.138241545893695
414.0,103.53008013490118,100.11738920852221,102.4069067009269,88.88096862675737,101.40447026034322,94.62695829624654,,117.23513710683388,0.0021,61.312277117265694,76.11211188183918,59.051414894886705,30.769537000298378,30.084584820073392,0.0,79.07462317146341,75.24723671497577,61.388835748792204,60.26383574879221,41.255521739130394,50.08248792270526,36.495864734299474,39.18328502415455,23.088516908212533
416.0,103.17801675550137,100.17250812810886,102.49814847974066,88.97788943728435,101.49670516854755,94.71768141100922,,117.36726153433123,0.0003188621948247115,61.04101406518343,76.15592815254332,59.41113624245094,30.791191320168153,30.188339682432215,0.0,79.08950178878106,75.30869082125596,61.44016425120765,60.28656521739124,41.23608212560382,50.06346376811589,36.52648792270527,39.177777777777735,23.042072463768086
418.0,102.83847815790787,100.23721784903803,102.57647863886017,89.08666267511602,101.57916112085537,94.82138427905879,,117.49089177553465,0.0023414513060578857,61.37155516633891,75.84355497146338,59.05826431586935,30.715889567568723,30.06172563913471,0.0,79.07131300981146,75.37297584541055,61.49760386473423,60.30855072463762,41.21410144927532,50.04256521739126,36.55859420289851,39.17528985507242,22.996425120772923
420.0,102.51375573100488,100.30027844073697,102.65519728791776,89.20697532640402,101.66124151596797,94.9174172407444,,117.59848109748341,0.0036449276509416717,61.188905773578774,75.71006084493845,59.43164060501083,30.69876449504065,30.184409422938934,0.0,79.49090287961644,75.44004347826079,61.55042512077288,60.3324396135265,41.194801932367106,50.025763285024105,36.59167632850237,39.17740579710141,22.95556521739128
422.0,102.19076100595561,100.38492238479184,102.74883052904177,89.31488941383066,101.75678269207108,95.01777814563644,,117.72428508511915,0.0018095520865784413,61.37416616331884,75.73676650758155,59.40626913969475,30.714692733929883,30.25469328494126,0.0,79.33995011384995,75.5087198067632,61.61353140096612,60.35956038647336,41.180975845410586,50.012376811594144,36.62640096618353,39.1827101449275,22.92333816425118
424.0,101.88682572084149,100.46911129389312,102.84749415054091,89.42406532101899,101.85348358875133,95.11874609627021,,117.84005146470511,0.0030044911143461703,61.3127464005169,75.79681079768282,59.21704879608448,30.745365275767224,30.132507332880778,0.0,78.97771497344702,75.57848309178735,61.69807729468592,60.388700483091725,41.16693719806759,50.001676328502356,36.66038647342991,39.19100966183571,22.899270531400937
426.0,101.58527443932402,100.54956655276688,102.94340343286198,89.52641106832291,101.96752503421119,95.21720167668062,,117.95026632824354,0.001986267059034994,61.346594219945125,76.48880160552127,59.32062495584371,30.79658638478439,30.206927163509746,0.0,79.26922357507758,75.64881159420281,61.7996473429951,60.419676328502355,41.152951690821205,49.99766183574874,36.694855072463724,39.20088888888885,22.88644444444442
428.0,101.29196483001144,100.63323086019257,103.03862777894365,89.633744641187,102.07071505042137,95.33847069670561,,118.05675725305639,0.0022803393813538514,61.450575032159676,76.00572733001486,59.438509974187944,30.79207664624969,30.130138529221426,0.0,79.41084988943715,75.71975362318831,61.91154106280187,60.454507246376735,41.14401449275358,50.003632850241495,36.729806763284984,39.21271014492749,22.887289855072435
430.0,101.00761458555158,100.70823444363793,103.13289895673164,89.73987097530411,102.18618524674244,95.44888384558087,,118.14775726070768,0.00016200007679999996,61.456169986047996,76.008297473024,59.345014503372795,30.747688750848,30.1699169996288,0.0,79.5341140048896,75.79253140096608,62.03251690821249,60.49197101449269,41.137801932367104,50.01979227053135,36.76341545893715,39.22618357487919,22.9005990338164
432.0,100.73092069982445,100.7853191722617,103.21806469960532,89.84401783645733,102.31632132651127,95.55575451620744,,118.27546693666493,0.0026209802990480816,61.374162136455,75.96679531580352,59.37316882959841,30.7586794197636,30.161473826792452,0.0,79.12944039056555,75.86897101449267,62.17109661835742,60.53242995169075,41.13616425120769,50.04624637681154,36.7950289855072,39.24219323671493,22.921512077294658
434.0,100.46112723467715,100.87405636932598,103.29465222888764,89.94012246488113,102.42603633551357,95.65316130373212,,118.42869446086964,0.0023552237376460888,61.25145224695417,76.18965225653189,59.081403480097336,30.81783408551063,30.181732349053604,0.0,79.35113383265649,75.94972463768107,62.32398067632843,60.577227053140035,41.14272946859899,50.08479710144922,36.82394685990334,39.26040096618353,22.949328502415433
436.0,100.1993279839719,100.95463395772984,103.37043094544765,90.03139532767554,102.53017467475372,95.746968382186,,118.60458071315306,0.0013515814197628455,61.560881016562846,75.93183725040316,59.45159594981185,30.751817335298025,30.243051280303558,0.0,79.36030622424032,76.0348888888888,62.4808743961352,60.62751207729462,41.15568115942025,50.13471980676323,36.85124637681155,39.27864251207725,22.988729468599008
438.0,99.94433201043826,101.02778179451165,103.44876654790058,90.11594615633972,102.63753040111784,95.83935172462506,,118.78079227502911,0.0022847826466403163,61.15388803989249,76.04270654183715,59.422808686570754,30.870592926343082,30.277351089530434,0.0,79.61473044750672,76.12095652173905,62.64918357487915,60.68611594202892,41.17620289855068,50.19701932367144,36.877386473429915,39.296531400966145,23.036521739130407
440.0,99.69560622679916,101.1076217213083,103.52395179974845,90.20100154615419,102.75193126944262,95.92955727048198,,118.95695513826358,0.0022655737704918035,61.20857868852459,76.30945737704918,59.28176229508197,30.82770819672131,30.148753278688524,0.0,79.71573114754099,76.20619806763277,62.815280193236646,60.754599033816355,41.20542995169078,50.27447826086951,36.901603864734255,39.315458937198024,23.086429951690796
442.0,99.4537368490462,101.18885166591305,103.60207115733141,90.27838198612555,102.86301146502707,96.03035806031464,,119.11780926994486,0.00042985069722432294,61.14258901680965,76.4622194312673,59.467192041201486,30.85526615785496,30.198203229051746,0.0,79.5302014952184,76.29183574879218,62.945357487922635,60.83329951690815,41.24384541062797,50.363830917874346,36.9224830917874,39.335608695652134,23.13687439613524
444.0,99.21763839084143,101.27693732151909,103.66948708532145,90.34873971149933,102.9809846353317,96.13631384862022,,119.26686638699766,0.001410441869879518,61.40265853655904,76.06027730482892,59.44713844865542,30.89970420853976,30.153390674004818,0.0,79.65964836672771,76.37661352656997,63.02773913043471,60.92255555555548,41.288850241545845,50.46360386473424,36.94156038647339,39.35356038647338,23.186130434782584
446.0,98.98630094127984,101.35205141788634,103.72396136817406,90.41460406675816,103.10230313581364,96.24390222771025,,119.36766571858672,0.0009253334957729808,61.45982668092215,76.11903332185054,59.62957464045787,30.784539328555365,30.186111333815052,0.0,79.86248396447613,76.45922705314001,63.087898550724574,61.020879227053065,41.33531884057966,50.56741545893714,36.96092753623184,39.36954589371977,23.231154589371954
448.0,98.76144446305777,101.42618986975008,103.78385665653575,90.4817279360024,103.21333002715267,96.34309409610918,,119.42585442641119,0.0019355933137806859,61.432409656712444,76.12586591045003,59.71852391688143,30.924539933279206,30.22184497628746,0.0,79.50133848662406,76.5389275362318,63.131512077294616,61.12430434782601,41.381584541062765,50.66630917874391,36.981454106280154,39.381400966183534,23.273077294685965
450.0,98.5430574061869,101.49983570743015,103.8408722015617,90.53998535750134,103.32412211089928,96.44231681371488,,119.423889277745,0.003757482634369563,61.5806315134244,76.08949653326756,59.285892273721615,30.976173835326783,30.091213775591754,0.0,79.78816947302562,76.61369565217383,63.159999999999926,61.231164251207666,41.42761352657,50.75835748792265,37.00400966183571,39.38756521739126,23.311855072463747
452.0,98.33057118301157,101.57183795989067,103.89386004647372,90.59615521400903,103.4353382407041,96.54009311589773,,119.35944245429596,0.0006608246946540609,61.3508288534131,76.09630824750077,59.52773504314919,30.893563915221257,30.18422422427392,0.0,79.76646598776532,76.68689371980668,63.19262801932361,61.34209178743954,41.47444927536227,50.84509178743955,37.027637681159376,39.39008212560382,23.342096618357463
454.0,98.12187805260707,101.64709043660247,103.92423647366964,90.65599839214156,103.5580985515092,96.62877573470458,,119.22381327416164,0.003308464529133858,61.450544687370076,75.85249538214804,59.39075178154331,30.982311511231497,30.3332003887874,0.0,79.9763132799748,76.7606618357487,63.22819806763278,61.45524154589365,41.52186473429947,50.929251207729415,37.05560386473426,39.38977294685986,23.36333333333331
456.0,97.91651513329558,101.71087009986088,103.95685222444871,90.7016270958826,103.67467919147971,96.7220633096252,,119.02067984717242,0.0020123998208000002,61.5953145605632,76.3851091876864,59.676699397324796,31.083468170214402,30.2937097037824,0.0,10.70380662394881,76.83414009661827,63.26510144927529,61.56694202898544,41.565362318840535,51.00705314009656,37.08695169082121,39.388681159420244,23.374574879227026
458.0,97.71667840325696,101.76880886587537,103.98978569661587,90.7468185209553,103.78876396030029,96.83335130283209,,118.7480949330708,0.004992371227398436,61.27893689709039,76.15558330138613,59.52513711490149,30.970079073150803,30.331044849095935,0.0,0.0001272164912539063,76.90951690821248,63.29985024154582,61.67412560386467,41.60217391304343,51.07363768115936,37.11767632850237,39.38707246376807,23.36821256038645
460.0,97.52066921171793,101.82946431301846,104.03830464552676,90.7962784517287,103.89477853601188,96.9336124150913,,118.39227880381773,0.0019411590122851844,61.59542806478103,76.27726238232889,59.4974227677303,30.88356934959389,30.283178530120402,0.0,0.0,76.98659903381635,63.335830917874326,61.7743285024154,41.634260869565175,51.12906763285019,37.15216908212557,39.38403864734295,23.348671497584515
462.0,97.32906211151234,101.89456061687699,104.08875937520966,90.85966681244008,103.99534821416255,97.02511680052814,,117.96984468615518,0.002635323442647463,61.49390349206947,76.13111892958369,59.44778112788258,30.99595123793202,30.410678611313266,0.0,0.0002870646885294926,77.06463768115933,63.37588405797094,61.86691304347819,41.66536231884053,51.172884057970954,37.19177294685986,39.380497584541025,23.323362318840555
464.0,97.14151203664719,101.96466669768529,104.13754683882361,90.92189636956374,104.09195966055418,97.12672618164588,,117.48087664923318,0.005312809679338843,61.44249523718347,76.36671860316032,59.505507048198346,30.864185135391736,30.379733467768595,0.0,0.0002,77.1447584541062,63.4150048309178,61.949449275362255,41.69564734299512,51.207154589371925,37.23483091787435,39.37858937198063,23.293695652173888
466.0,96.95747234471709,102.04269208294797,104.19172452588444,90.99331774054711,104.19850488455477,97.22044537335212,,116.91836383465157,0.001354183266932271,61.44503665338645,76.45683107569721,59.40719641434263,30.907294422310756,30.321806374501993,0.0,0.00028645418326693223,77.2257391304347,63.444458937197986,62.02376328502408,41.72171497584536,51.23164734299511,37.28030434782604,39.37867632850237,23.26357487922703
468.0,96.7779369509419,102.11392339230208,104.24807366618708,91.07628770278147,104.29970743988363,97.32448636789182,,116.2990267138995,0.003137827262831285,61.508405346203354,76.49542481426965,59.54335642984557,30.90182149297403,30.36689005138374,0.0,3.084385143161349e-05,77.30457971014484,63.481386473429886,62.090507246376745,41.748038647342945,51.24805314009656,37.32593236714972,39.37934299516904,23.23639613526567
470.0,96.60219598181162,102.20480437066655,104.31385145519243,91.15515390304283,104.40649056484305,97.43105659385039,,115.65240391722077,0.004874619619771863,61.479253059041824,76.31954571712244,59.54942604084563,30.926417125110266,30.433275422527757,0.0,0.0,77.38312077294677,63.5327391304347,62.14855555555549,41.775487922705274,51.25755555555549,37.37183574879223,39.380396135265656,23.21204830917872
472.0,96.42980991650329,102.27594261751779,104.38150590568283,91.23243847614205,104.51237731702626,97.53063976252429,,114.96045675323651,0.001297609561752988,61.71623426294821,76.30835537848606,59.4392203187251,30.91586673306773,30.35176832669323,0.0,0.00017211155378486054,77.46020289855065,63.57894685990331,62.19860869565211,41.79950241545889,51.25960869565212,37.417483091787396,39.38042028985503,23.194801932367124
474.0,96.251872907893,102.3470726297963,104.45453966983207,91.31433866271621,104.61607817007933,97.62684093245879,,114.24978212504116,0.0023062313333345147,61.80346171230312,76.5495433040305,59.655327008606,31.09075487716685,30.116994379863463,0.0,0.000173293757575865,77.5347004830917,63.627405797101375,62.24257487922698,41.824570048309134,51.259193236714914,37.462294685990294,39.37977777777773,23.18369082125601
476.0,96.08157285529437,102.41521098070909,104.53258156967024,91.39553729208947,104.71074004845629,97.72975267364593,,113.53965465393979,0.002767593486651917,61.65075025126294,76.5279062434067,59.63633787416383,30.877146884874595,30.365846931509314,0.0,3.2406513348083e-05,77.61036231884049,63.69309178743954,62.28541062801925,41.85340096618352,51.25838647342989,37.50746859903378,39.381830917874346,23.172483091787416
478.0,95.91896258410273,102.48165529036946,104.60367031397026,91.47409660990219,104.80473080783275,97.8169677462691,,112.83487185089193,0.0012841255916926572,61.53216077396389,76.24085407825628,59.808591127955744,31.196481989868197,30.423573661908105,0.0,3.973713017510244e-05,77.68555555555547,63.77769082125597,62.326690821255966,41.88214975845406,51.25820289855067,37.552376811594165,39.386942028985466,23.16531400966181
480.0,95.76245037709963,102.56425883951918,104.68007441012621,91.54865714629888,104.90081580199498,97.90536174236766,,112.18015747113421,0.0048366701121376485,61.50878930465422,76.49579416028189,59.65005350976276,31.149467701728774,30.320123187930907,0.0,0.0005139742264562443,77.7574734299516,63.87644444444437,62.370309178743895,41.91189371980672,51.25980193236709,37.59516908212556,39.39369565217387,23.15912560386471
482.0,95.61121502094599,102.6402006348429,104.75855025196796,91.62918279422517,104.97800231836185,97.98211173527947,,111.55027883776671,0.0024830816214674962,61.644731427005446,76.45965890243279,59.693131721263676,31.078348783058935,30.499594870460896,0.0,0.0002,77.82569082125596,63.97632367149752,62.41970048309172,41.94320289855068,51.26509178743956,37.636995169082084,39.40189855072459,23.152734299516883
484.0,95.46702032022164,102.71338061769568,104.84279856609828,91.71455412381806,105.06758113277573,98.05630307125968,,110.947697804449,0.0015262047871485945,61.6719515026506,76.08990784151646,59.53489999786667,31.032206933526105,30.306149705869878,0.0,0.00017048191485943774,77.89273429951682,64.06615942028978,62.473062801932294,41.97191787439609,51.273695652173856,37.67717874396131,39.41013526570044,23.146816425120747
486.0,95.3288213809186,102.80281072689495,104.93566996009352,91.79748954180354,105.17095557849305,98.13618412321985,,110.36548343852209,0.0026830816214674963,61.57697372016749,75.93803411059716,59.63403050896309,31.11259473354085,30.477569641878407,0.0,0.0,77.95865217391297,64.14494685990331,62.5312318840579,41.998183574879185,51.2859516908212,37.71504347826083,39.41876811594199,23.13965217391302
488.0,95.19580908225477,102.8978967475544,105.03066136829143,91.88124486410942,105.27387125971252,98.21460754133038,,109.80384892926612,0.0019897074057101173,61.449633008498374,76.62921328864657,59.59573895839264,30.875441971184372,30.37450207892136,0.0,0.00040252274938299093,78.02466666666659,64.20539130434776,62.59163285024148,42.02279710144923,51.30229468599028,37.75173913043474,39.432381642512034,23.13252173913041
490.0,95.06697931719773,102.9851319338755,105.12182958420499,91.96252720039226,105.37433097889885,98.28970327543846,,109.2607756957721,0.00038333321481481494,61.75823520629465,76.47825002951112,59.37675458723292,31.065752772819753,30.459497226469136,0.0,3.14814683127572e-05,78.09260386473422,64.2586859903381,62.653106280193164,42.04538164251203,51.320207729468535,37.78724154589368,39.44773429951687,23.12665700483089
492.0,94.94253635794509,103.06086793569179,105.20671711799878,92.0417706330972,105.47336453408514,98.3713389090347,,108.73669498156407,0.0018737474855313847,61.692051190425495,76.37684188144073,59.70363777423162,31.135254860369717,30.455276601000197,0.0,8.687374276569232e-05,78.16128985507238,64.3202512077294,62.71346376811587,42.065560386473386,51.339603864734244,37.82035265700479,39.459758454106236,23.120193236714947
494.0,94.82226269536004,103.13364252805242,105.29157875159744,92.11627444991726,105.58004859791104,98.44650847076258,,108.2279717933672,0.0020337326455910393,61.77125154454591,76.49240520029953,59.85235746770044,31.24203838760388,30.331489237973432,0.0,4.011979367731179e-05,78.22772463768108,64.38944927536224,62.7700434782608,42.08108212560382,51.35790338164245,37.85047826086952,39.46933816425116,23.114169082125578
