timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-06-17 00:48:40,left_upper_arm_twist,0.0165,36.43,null,null,null
2026-06-17 00:48:40,left_wrist_pitch,0.0099,50.7,null,null,null
2026-06-17 00:48:40,left_wrist_roll,0.0069,44.11,null,null,null
2026-06-17 00:48:40,left_wrist_yaw,0.06,53.14,null,null,null
2026-06-17 00:48:44,left_elbow,0.1207,39.07,null,null,null
2026-06-17 00:48:44,left_shoulder_j1,0.4907,43.91,null,null,null
2026-06-17 00:48:44,left_shoulder_j2,2.3472,40.82,null,null,null
2026-06-17 00:48:44,left_upper_arm_twist,0.0173,36.44,null,null,null
2026-06-17 00:48:44,left_wrist_pitch,0.0077,50.71,null,null,null
2026-06-17 00:48:44,left_wrist_roll,0.0037,44.12,null,null,null
2026-06-17 00:48:44,left_wrist_yaw,0.0457,53.15,null,null,null
2026-06-17 00:48:48,left_elbow,0.072,39.07,25.26,33.46,34.85
2026-06-17 00:48:48,left_shoulder_j1,0.3872,43.92,25.26,33.46,34.85
2026-06-17 00:48:48,left_shoulder_j2,2.6803,40.84,25.26,33.46,34.85
2026-06-17 00:48:48,left_upper_arm_twist,0.0215,36.45,25.26,33.46,34.85
2026-06-17 00:48:48,left_wrist_pitch,0.0059,50.72,25.26,33.46,34.85
2026-06-17 00:48:48,left_wrist_roll,0.0022,44.14,25.26,33.46,34.85
2026-06-17 00:48:48,left_wrist_yaw,0.0371,53.17,25.26,33.46,34.85
2026-06-17 00:48:52,left_elbow,0.0739,39.07,null,null,null
2026-06-17 00:48:52,left_shoulder_j1,0.5294,43.93,null,null,null
2026-06-17 00:48:52,left_shoulder_j2,2.4898,40.85,null,null,null
2026-06-17 00:48:52,left_upper_arm_twist,0.0192,36.46,null,null,null
2026-06-17 00:48:52,left_wrist_pitch,0.0067,50.73,null,null,null
2026-06-17 00:48:52,left_wrist_roll,0.0045,44.15,null,null,null
2026-06-17 00:48:52,left_wrist_yaw,0.0422,53.18,null,null,null
2026-06-17 00:48:56,left_elbow,0.1248,39.07,null,null,null
2026-06-17 00:48:56,left_shoulder_j1,0.4249,43.94,null,null,null
2026-06-17 00:48:56,left_shoulder_j2,2.6053,40.86,null,null,null
2026-06-17 00:48:56,left_upper_arm_twist,0.0192,36.47,null,null,null
2026-06-17 00:48:56,left_wrist_pitch,0.0058,50.74,null,null,null
2026-06-17 00:48:56,left_wrist_roll,0.0027,44.16,null,null,null
2026-06-17 00:48:56,left_wrist_yaw,0.043,53.19,null,null,null
2026-06-17 00:49:00,left_elbow,0.105,39.07,null,null,null
2026-06-17 00:49:00,left_shoulder_j1,0.42,43.95,null,null,null
2026-06-17 00:49:00,left_shoulder_j2,2.4697,40.87,null,null,null
2026-06-17 00:49:00,left_upper_arm_twist,0.0308,36.48,null,null,null
2026-06-17 00:49:00,left_wrist_pitch,0.0066,50.75,null,null,null
2026-06-17 00:49:00,left_wrist_roll,0.0027,44.17,null,null,null
2026-06-17 00:49:00,left_wrist_yaw,0.042,53.21,null,null,null
2026-06-17 00:49:04,left_elbow,0.0581,39.07,null,null,null
2026-06-17 00:49:04,left_shoulder_j1,0.4775,43.96,null,null,null
2026-06-17 00:49:04,left_shoulder_j2,2.2064,40.89,null,null,null
2026-06-17 00:49:04,left_upper_arm_twist,0.0111,36.49,null,null,null
2026-06-17 00:49:04,left_wrist_pitch,0.0072,50.77,null,null,null
2026-06-17 00:49:04,left_wrist_roll,0.0042,44.18,null,null,null
2026-06-17 00:49:04,left_wrist_yaw,0.0488,53.22,null,null,null
2026-06-17 00:49:08,left_elbow,0.1133,39.08,null,null,null
2026-06-17 00:49:08,left_shoulder_j1,0.3484,43.97,null,null,null
2026-06-17 00:49:08,left_shoulder_j2,2.5181,40.91,null,null,null
2026-06-17 00:49:08,left_upper_arm_twist,0.0071,36.5,null,null,null
2026-06-17 00:49:08,left_wrist_pitch,0.0064,50.79,null,null,null
2026-06-17 00:49:08,left_wrist_roll,0.0026,44.18,null,null,null
2026-06-17 00:49:08,left_wrist_yaw,0.0392,53.24,null,null,null
2026-06-17 00:49:12,left_elbow,0.0926,39.09,null,null,null
2026-06-17 00:49:12,left_shoulder_j1,0.3992,43.98,null,null,null
2026-06-17 00:49:12,left_shoulder_j2,2.4045,40.92,null,null,null
2026-06-17 00:49:12,left_upper_arm_twist,0.021,36.51,null,null,null
2026-06-17 00:49:12,left_wrist_pitch,0.0063,50.8,null,null,null
2026-06-17 00:49:12,left_wrist_roll,0.0045,44.2,null,null,null
2026-06-17 00:49:12,left_wrist_yaw,0.0462,53.26,null,null,null
2026-06-17 00:49:16,left_elbow,0.3932,39.09,null,null,null
2026-06-17 00:49:16,left_shoulder_j1,0.7835,44.02,null,null,null
2026-06-17 00:49:16,left_shoulder_j2,1.6132,40.94,null,null,null
2026-06-17 00:49:16,left_upper_arm_twist,0.0708,36.52,null,null,null
2026-06-17 00:49:16,left_wrist_pitch,0.0555,50.82,null,null,null
2026-06-17 00:49:16,left_wrist_roll,0.0559,44.21,null,null,null
2026-06-17 00:49:16,left_wrist_yaw,0.0292,53.28,null,null,null
2026-06-17 00:49:20,left_elbow,3.1835,39.11,null,null,null
2026-06-17 00:49:20,left_shoulder_j1,1.9923,44.12,null,null,null
2026-06-17 00:49:20,left_shoulder_j2,2.023,40.96,null,null,null
2026-06-17 00:49:20,left_upper_arm_twist,0.3339,36.53,null,null,null
2026-06-17 00:49:20,left_wrist_pitch,0.1108,50.83,null,null,null
2026-06-17 00:49:20,left_wrist_roll,0.0892,44.22,null,null,null
2026-06-17 00:49:20,left_wrist_yaw,0.1273,53.3,null,null,null
2026-06-17 00:49:24,left_elbow,3.4712,39.16,null,null,null
2026-06-17 00:49:24,left_shoulder_j1,2.1962,44.15,null,null,null
2026-06-17 00:49:24,left_shoulder_j2,1.1801,40.99,null,null,null
2026-06-17 00:49:24,left_upper_arm_twist,0.0613,36.54,null,null,null
2026-06-17 00:49:24,left_wrist_pitch,0.0858,50.85,null,null,null
2026-06-17 00:49:24,left_wrist_roll,0.0314,44.24,null,null,null
2026-06-17 00:49:24,left_wrist_yaw,0.0048,53.32,null,null,null
2026-06-17 00:49:28,left_elbow,1.1774,39.2,null,null,null
2026-06-17 00:49:28,left_shoulder_j1,1.9839,44.15,null,null,null
2026-06-17 00:49:28,left_shoulder_j2,1.2405,41.02,null,null,null
2026-06-17 00:49:28,left_upper_arm_twist,0.0886,36.55,null,null,null
2026-06-17 00:49:28,left_wrist_pitch,0.2148,50.86,null,null,null
2026-06-17 00:49:28,left_wrist_roll,0.0655,44.25,null,null,null
2026-06-17 00:49:28,left_wrist_yaw,0.0064,53.34,null,null,null
2026-06-17 00:49:32,left_elbow,0.3666,39.22,null,null,null
2026-06-17 00:49:32,left_shoulder_j1,0.7515,44.19,null,null,null
2026-06-17 00:49:32,left_shoulder_j2,1.8419,41.03,null,null,null
2026-06-17 00:49:32,left_upper_arm_twist,0.1416,36.57,null,null,null
2026-06-17 00:49:32,left_wrist_pitch,0.0172,50.88,null,null,null
2026-06-17 00:49:32,left_wrist_roll,0.0629,44.27,null,null,null
2026-06-17 00:49:32,left_wrist_yaw,0.0395,53.36,null,null,null
2026-06-17 00:49:36,left_elbow,0.1881,39.22,null,null,null
2026-06-17 00:49:36,left_shoulder_j1,0.7053,44.21,null,null,null
2026-06-17 00:49:36,left_shoulder_j2,2.3769,41.06,null,null,null
2026-06-17 00:49:36,left_upper_arm_twist,4.0E-4,36.57,null,null,null
2026-06-17 00:49:36,left_wrist_pitch,0.0021,50.88,null,null,null
2026-06-17 00:49:36,left_wrist_roll,6.0E-4,44.28,null,null,null
2026-06-17 00:49:36,left_wrist_yaw,0.0174,53.38,null,null,null
2026-06-17 00:49:40,left_elbow,0.1885,39.22,null,null,null
2026-06-17 00:49:40,left_shoulder_j1,0.7232,44.22,null,null,null
2026-06-17 00:49:40,left_shoulder_j2,2.5152,41.1,null,null,null
2026-06-17 00:49:40,left_upper_arm_twist,2.0E-4,36.59,null,null,null
2026-06-17 00:49:40,left_wrist_pitch,0.0011,50.89,null,null,null
2026-06-17 00:49:40,left_wrist_roll,8.0E-4,44.29,null,null,null
2026-06-17 00:49:40,left_wrist_yaw,0.0211,53.39,null,null,null
2026-06-17 00:49:44,left_elbow,0.1993,39.22,null,null,null
2026-06-17 00:49:44,left_shoulder_j1,0.5677,44.23,null,null,null
2026-06-17 00:49:44,left_shoulder_j2,2.2282,41.13,null,null,null
2026-06-17 00:49:44,left_upper_arm_twist,0.0011,36.6,null,null,null
2026-06-17 00:49:44,left_wrist_pitch,0.0022,50.91,null,null,null
2026-06-17 00:49:44,left_wrist_roll,0.0011,44.31,null,null,null
2026-06-17 00:49:44,left_wrist_yaw,0.0138,53.41,null,null,null
