timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-06-16 16:43:16,ROLL,0.0196,0.019534307269155206,47.33,26.46,39.48
2026-06-16 16:43:16,YAW,0.0153,0.015803847937131632,57.59,26.46,39.48
2026-06-16 16:43:16,TWIST,0.0052,0.0010982130294695483,39.73,26.46,39.48
2026-06-16 16:43:16,PITCH,0.001,0.001021721021611002,54.42,26.46,39.48
2026-06-16 16:43:16,J2,2.174,0.4670066354420432,44.43,26.46,39.48
2026-06-16 16:43:16,J1,0.0878,0.018687096707269157,47.62,26.46,39.48
2026-06-16 16:43:16,ELBOW,0.0069,0.001468775481335953,41.9,26.46,39.48
2026-06-16 16:43:20,ROLL,0.0137,0.013654082121807467,47.33,26.46,39.48
2026-06-16 16:43:20,PITCH,0.0003,0.00030653752455795676,54.44,26.46,39.48
2026-06-16 16:43:20,TWIST,0.0009,0.00019008226326129666,39.74,26.46,39.48
2026-06-16 16:43:20,YAW,0.0122,0.012602192534381142,57.6,26.46,39.48
2026-06-16 16:43:20,J1,0.0793,0.016877981422396854,47.62,26.46,39.48
2026-06-16 16:43:20,ELBOW,0.0051,0.0010856559371316304,41.91,26.46,39.48
2026-06-16 16:43:20,J2,2.1674,0.46560555196856585,44.44,26.46,39.48
2026-06-16 16:43:24,ELBOW,0.1372,0.029206273445972493,41.91,26.46,39.48
2026-06-16 16:43:24,J1,0.1235,0.026298424833005894,47.76,26.46,39.48
2026-06-16 16:43:24,J2,2.3612,0.5072744557642436,44.46,26.46,39.48
2026-06-16 16:43:24,TWIST,0.2936,0.06200905832612968,39.74,26.46,39.48
2026-06-16 16:43:24,PITCH,0.0518,0.05293247622789784,54.46,26.46,39.48
2026-06-16 16:43:24,ROLL,0.0263,0.026212781139489195,47.34,26.46,39.48
2026-06-16 16:43:24,YAW,0.0703,0.07262252416502948,57.62,26.46,39.48
2026-06-16 16:43:28,ROLL,0.021,0.020931100196463655,47.35,26.46,39.48
2026-06-16 16:43:28,YAW,0.044,0.04545675442043222,57.64,26.46,39.48
2026-06-16 16:43:28,PITCH,0.0858,0.08767883457760314,54.47,26.46,39.48
2026-06-16 16:43:28,ELBOW,0.1236,0.02631214283693517,41.92,26.46,39.48
2026-06-16 16:43:28,J2,3.6888,0.7925780320314342,44.49,26.46,39.48
2026-06-16 16:43:28,J1,0.3197,0.06808019665225933,47.77,26.46,39.48
2026-06-16 16:43:28,TWIST,0.4433,0.09362948880157174,39.75,26.46,39.48
2026-06-16 16:43:32,ELBOW,3.7596,0.8003779201886051,41.93,26.46,39.48
2026-06-16 16:43:32,J1,2.3966,0.5103204212180746,47.75,26.46,39.48
2026-06-16 16:43:32,J2,31.4659,6.7619959459960715,44.54,26.46,39.48
