t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
1050.0,62.8512775608436,105.91034482892424,,,,60.89061048394651,,0.0,76.62744261168177,0.0,0.0,0.0,2.071007351281589e-05,0.0,27.214053140096592,37.47934299516905,41.134946859903344,30.23258454106277,38.327280193236675,38.91707729468595,22.340376811594183
1052.0,62.82140369626016,105.96585550187885,,,,60.85240256404723,,0.0002571427825073861,76.3478071956804,0.0,0.0,0.0,6.428569562684653e-05,0.0,27.22188405797099,37.44743478260866,41.13442995169079,30.22407246376809,38.33678743961349,38.93552657004827,22.338444444444423
1054.0,62.791078870384226,106.01295972786755,,,,60.814760929996154,,0.0,76.41683634982552,0.0,0.0,0.0,6.969695010711926e-05,0.0,27.229004830917848,37.411821256038614,41.13217391304344,30.213690821256012,38.345434782608656,38.95098067632847,22.33825120772945
1056.0,62.76112381016974,106.06159873280957,,,,60.777722067498324,,0.0,76.59311221769747,0.0,0.0,0.0,3.317074206306094e-05,0.0,27.2323913043478,37.37510144927533,41.129690821256006,30.203362318840554,38.35553140096614,38.96382608695649,22.339797101449253
1058.0,62.73147398804624,106.12453216190261,,,,60.74107278722038,,4.071845639487203e-05,76.71618133022045,0.0,0.0,0.0,2.0359228197436014e-05,0.0,27.233845410627993,37.33997101449272,41.125492753623156,30.192057971014467,38.36756038647339,38.972623188405755,22.343082125603846
1060.0,62.701838226488555,106.17811790383126,,,,60.70467675132501,,0.00027422685309812987,76.59371756820953,0.0,0.0,0.0,0.00013711342654906494,0.0,27.236995169082103,37.305603864734266,41.118091787439575,30.177574879227024,38.382004830917836,38.98015458937194,22.346884057970996
1062.0,62.6722002697253,106.22851260238433,,,,60.66849864978129,,0.0,76.6632125664,0.0,0.0,0.0,3.4499968e-05,0.0,27.239468599033792,37.27060386473426,41.10717391304344,30.16375845410625,38.39934782608692,38.98680676328499,22.349932367149737
1064.0,62.64253041487286,106.27829064100675,,,,60.63236826381741,,6.390249019394816e-05,76.91055071349095,0.0,0.0,0.0,0.00013609750980605185,0.0,27.24071980676326,37.23897101449272,41.09298067632846,30.151454106280166,38.41824637681156,38.99361835748788,22.35208212560384
1066.0,62.61305564820843,106.33377385682523,,,,60.59650544063311,,0.0,76.71347142857142,0.0,0.0,0.0,0.0,0.0,27.24502898550722,37.212845410627985,41.07935748792267,30.141555555555524,38.43975362318837,39.00167632850238,22.356140096618336
1068.0,62.583528889795765,106.38295901213318,,,,60.560640183231826,,6.532663187293126e-05,76.93945125510875,0.0,0.0,0.0,0.0001,0.0,27.25307246376809,37.190714975845374,41.065323671497545,30.13317874396132,38.46187439613523,39.009067632850204,22.364309178743937
1070.0,62.554194445608765,106.4295322591813,,,,60.52480774042963,,0.0,76.81768775510204,0.0,0.0,0.0,0.0,0.0,27.26314492753621,37.17406763285021,41.051120772946824,30.124835748792243,38.48439130434779,39.0162753623188,22.37279227053138
1072.0,62.52545736132448,106.4814595912424,,,,60.48891009764332,,0.0,76.67772324304046,0.0,0.0,0.0,0.0001,0.0,27.276589371980652,37.15891304347823,41.038816425120736,30.119864734299487,38.508260869565184,39.02435265700479,22.3802222222222
1074.0,62.49708902094478,106.53628113889187,,,,60.452734228946625,,0.0,76.61523516352905,0.0,0.0,0.0,6.761906735599705e-05,0.0,27.290526570048286,37.14543478260866,41.02747826086952,30.11555555555553,38.531391304347785,39.03435265700479,22.38823188405795
1076.0,62.468255369817,106.58189903233706,,,,60.41682508788815,,0.00043004947229967376,76.96441855078824,0.0,0.0,0.0,0.00016600989445993475,0.0,27.303251207729442,37.13619806763281,41.01739613526566,30.10794202898548,38.55224637681155,39.04493236714971,22.39662801932365
1078.0,62.43907321553619,106.63597386714427,,,,60.38072887681898,,0.0,76.67986704019955,0.0,0.0,0.0,7.389166537405624e-05,0.0,27.318454106280168,37.12894202898547,41.01008212560383,30.100835748792242,38.571019323671464,39.05779710144924,22.40766183574877
1080.0,62.40991943880391,106.68413400863643,,,,60.34498128660207,,0.0,76.73743333333334,0.0,0.0,0.0,6.666666666666667e-05,0.0,27.333777777777755,37.12080193236712,41.00649275362315,30.09620772946857,38.59085507246373,39.07470048309175,22.420028985507223
1082.0,62.381336191605314,106.72887241912946,,,,60.30943185208295,,0.0,76.84557309797269,0.0,0.0,0.0,0.000165420599877742,0.0,27.349294685990312,37.11189855072461,41.00463285024151,30.093028985507217,38.61307246376808,39.09322222222218,22.43007729468597
1084.0,62.353100026241556,106.78041554344101,,,,60.27425806976137,,0.00013300494722996738,76.91975221124659,0.0,0.0,0.0,6.650247361498369e-05,0.0,27.365681159420266,37.10473429951688,41.00255555555552,30.09149275362316,38.63721256038644,39.11216425120769,22.437806763285
1086.0,62.32495747565265,106.83173172410724,,,,60.23906605418815,,0.0,76.8668,0.0,0.0,0.0,0.0,0.0,27.383009661835725,37.099985507246345,40.999536231884015,30.091792270531375,38.66286473429948,39.131502415458904,22.441391304347803
1088.0,62.296725217405424,106.87392437334954,,,,60.203813394879475,,0.0,76.92625029877082,0.0,0.0,0.0,0.00016487803781558254,0.0,27.401971014492727,37.0965024154589,40.99545410628016,30.09107246376809,38.68661835748789,39.152386473429914,22.442004830917853
1090.0,62.26872607418792,106.92395795715741,,,,60.168683398804376,,0.0,77.15143919104102,0.0,0.0,0.0,0.00013431374517490803,0.0,27.419033816425095,37.095531400966145,40.99079227053136,30.089429951690796,38.709888888888855,39.174140096618316,22.439599033816403
1092.0,62.240461465146986,106.9801681263412,,,,60.13362438995276,,0.0,76.8980176907294,0.0,0.0,0.0,0.0001,0.0,27.432444444444418,37.09466666666663,40.98420772946856,30.091135265700455,38.73409178743958,39.19486473429948,22.434125603864715
1094.0,62.212480178975916,107.02225667340538,,,,60.09890221116609,,0.0,76.75176134941545,0.0,0.0,0.0,0.0,0.0,27.44462318840577,37.089628019323634,40.97735748792267,30.09563285024152,38.75764251207726,39.21443961352654,22.42918840579708
1096.0,62.18452388748421,107.0671053753989,,,,60.064204255562174,,0.0,76.97621199999999,0.0,0.0,0.0,0.00012800000000000002,0.0,27.456768115942005,37.08086473429948,40.97067632850238,30.09936714975843,38.77956038647339,39.23269565217388,22.42543961352655
1098.0,62.15657008599523,107.12410764109664,,,,60.02918805443975,,0.00010251252984521653,76.77897891705602,0.0,0.0,0.0,0.0001316583134365223,0.0,27.467681159420263,37.071159420289824,40.962772946859864,30.101782608695625,38.80003864734296,39.24941545893716,22.423642512077276
1100.0,62.12911416711786,107.17464293843456,,,,59.99448136063798,,0.0,77.15138235294118,0.0,0.0,0.0,3.529411764705883e-05,0.0,27.477990338164226,37.06207246376808,40.95342995169079,30.102879227053112,38.81984057971011,39.26677777777774,22.421053140096596
1102.0,62.10107423734362,107.22569413822401,,,,59.95983238789073,,0.0001,76.72079390866799,0.0,0.0,0.0,6.507179026121806e-05,0.0,27.48771980676326,37.0515603864734,40.94238164251204,30.101990338164224,38.83850724637678,39.28518357487919,22.411961352656984
1104.0,62.0734448029326,107.28115022207437,,,,59.92544982294023,,0.0,76.87195880127408,0.0,0.0,0.0,3.26316243323794e-05,0.0,27.496289855072437,37.039405797101416,40.93236231884054,30.100178743961326,38.85678743961349,39.3014637681159,22.397864734299493
1106.0,62.04536449465603,107.34284235199942,,,,59.89160859566026,,0.00010492616987549323,76.9218999667074,0.0,0.0,0.0,6.502461004150225e-05,0.0,27.503724637681135,37.021724637681125,40.921280193236676,30.096584541062775,38.874207729468566,39.31610144927532,22.38138647342993
1108.0,62.01726304142503,107.39180750865856,,,,59.85773304116035,,0.00039384602458386885,76.971022038442,0.0,0.0,0.0,3.435899590268853e-05,0.0,27.509429951690795,36.99569565217388,40.90886956521736,30.094473429951666,38.89146859903378,39.32957971014489,22.36449758454104
1110.0,61.989787043799,107.44788473023813,,,,59.82414823498787,,0.0,76.93912261358848,0.0,0.0,0.0,6.564100409731148e-05,0.0,27.512763285024132,36.9685603864734,40.89546859903378,30.095840579710117,38.90922222222218,39.340555555555525,22.350391304347806
1112.0,61.96277728350557,107.50550566244978,,,,59.7906065721541,,0.0,77.05832846642956,0.0,0.0,0.0,0.00023096444457728146,0.0,27.516033816425097,36.95046376811591,40.88263768115939,30.098410628019295,38.930516908212525,39.35068599033813,22.33564251207727
1114.0,61.93593184845813,107.5495861233286,,,,59.75759156692514,,0.0,77.14808288874679,0.0,0.0,0.0,5.957456079671536e-05,0.0,27.523328502415435,36.94007246376808,40.87198550724634,30.104082125603835,38.95479710144923,39.36040579710141,22.32225603864732
1116.0,61.908713942159864,107.59576056032992,,,,59.72438876385717,,0.0,76.72528316811606,0.0,0.0,0.0,6.3366376786615e-05,0.0,27.533908212560362,36.934845410627986,40.86094685990334,30.112879227053114,38.977285024154554,39.37137198067629,22.312806763285003
1118.0,61.88113194641943,107.65237622648333,,,,59.69118596847076,,6.553397093034816e-05,76.99327578191796,0.0,0.0,0.0,0.0001,0.0,27.546429951690797,36.93397101449273,40.85000483091784,30.12477777777775,38.99980676328499,39.38406763285021,22.303787439613508
1120.0,61.85342728478198,107.70945149121916,,,,59.657783006166994,,7.076914190140984e-05,76.87003060393663,0.0,0.0,0.0,0.00012923085809859016,0.0,27.561946859903358,36.93709661835745,40.84086473429948,30.139705314009635,39.02414009661832,39.3965797101449,22.29769082125602
1122.0,61.825499159834955,107.76037790941481,,,,59.62450208041845,,0.0009000003657140628,76.92241998481067,0.0,0.0,0.0,6.999998780953124e-05,0.0,27.57846376811592,36.947342995169045,40.83345410628016,30.15876328502413,39.04963285024151,39.409391304347785,22.296391304347807
1124.0,61.79787522808783,107.80656904972756,,,,59.59135863932905,,0.0005898057383731335,76.87818109478457,0.0,0.0,0.0,6.553397093034816e-05,0.0,27.597589371980654,36.96408212560383,40.82652657004827,30.18244927536229,39.07685507246374,39.42355555555552,22.299985507246358
1126.0,61.77069511039038,107.8554842214954,,,,59.558427576735234,,0.0,77.0115186275317,0.0,0.0,0.0,0.00013567841264613866,0.0,27.61971014492751,36.98658937198064,40.82066183574876,30.20703864734297,39.107028985507206,39.438903381642476,22.308014492753607
1128.0,61.74382801776618,107.89990981473431,,,,59.52609972361064,,0.0,77.38027961968554,0.0,0.0,0.0,0.00016763282933091267,0.0,27.641560386473408,37.01221739130432,40.81461352657001,30.233632850241516,39.13902898550722,39.45404347826083,22.313971014492733
