t_s,Tm_J1,P_J1,Tm_J2,P_J2,Tm_TWIST,P_TWIST,Tm_ELBOW,P_ELBOW,Tm_ROLL,P_ROLL,Tm_PITCH,P_PITCH,Tm_YAW,P_YAW,Ts_humerus_u,Ts_forearm_u,Ts_humerus_l,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb,T_torso
1646.0,57.18222384116304,11.339542042977598,59.5044474896308,8.266546274114273,63.95666949532425,14.194044995811057,68.6689062114866,13.529579425168183,78.72167569015029,13.40611106018928,82.23898643058277,9.73422312504912,82.24345442476269,12.138816777743884,34.85,39.35,39.5,42.8,70.544950002425,68.494950002425,25.45,38.005293933752746
1648.0,57.05383782870665,11.311332773553916,59.52149889999763,8.345362973203969,64.00000822636513,14.306178959323404,68.69836135173158,13.58514574588624,78.7528701640755,13.427075725142664,82.25883699036325,9.723985205206093,82.26075122505497,12.081268662845895,34.84495000242501,39.355049997574994,39.5,42.8,70.5,68.444950002425,25.45,38.01292231103139
1650.0,57.18361285334672,11.302799116620758,59.540970601636246,8.301252599557175,64.03741120942789,14.161478054464167,68.72881254389495,13.53412794427117,78.7758353632903,13.23139498725248,82.27808498186381,9.75084951615129,82.27465975549865,12.0442864734371,34.805049997575,39.4,39.5,42.805049997575,70.505049997575,68.4,25.45,38.02055068831004
1652.0,57.19205772663212,11.32366475913317,59.5628883630602,8.334784341845653,64.06926149058002,14.279245429250429,68.75331071831887,13.608966980343064,78.80707594593996,13.254124626611375,82.2977527250829,9.716737780762472,82.29550426645872,12.202417161141604,34.84495000242501,39.41514999272498,39.5,42.855049997574994,70.555049997575,68.4,25.45,38.02817906558868
1654.0,57.10490416241221,11.313675889179342,59.582563677853386,8.28873670226755,64.09870697287748,14.306062320551613,68.78118398841934,13.541055715009684,78.84804502001481,13.238375575665984,82.33079849835725,9.739326417059525,82.30071399335355,12.279528807876574,34.805049997575,39.55,39.5,42.9,70.6,68.405049997575,25.45,38.03580744286733
1655.9999999999998,57.21727964205072,11.370325048757,59.59933787221859,8.301313368584044,64.1075031657697,14.32940320289059,68.79692076240703,13.496896296414125,78.87629601260934,13.333824340959607,82.36129184641499,9.673102304262372,82.32412229703395,12.175896222005896,34.85,39.55,39.50504999757499,42.9,70.605049997575,68.455049997575,25.45,38.04343582014597
1658.0,57.22219689286163,11.325330028003703,59.62330580714159,8.334785241871593,64.11192801548417,14.267866075756183,68.81792269458037,13.540620260018644,78.89630041155431,13.21771311930334,82.3831666734825,9.662663368832224,82.33996025709187,12.170340158519606,34.855049997575,39.55,39.555049997575,42.9,70.65,68.5,25.45,38.05106419742462
1660.0,57.25539557368688,11.346394317626824,59.63928130857113,8.335836390731124,64.11624622451367,14.262730107655006,68.843211656773,13.606852939436733,78.92304672700685,13.228036819008553,82.41955796452127,9.698144655676444,82.35795725591667,12.180410040274664,34.9,39.55,39.6,42.9,70.644950002425,68.5,25.45,38.058692574703265
1662.0,57.25227733237191,11.358343603507514,59.664596915362424,8.315135715440555,64.11930698585661,14.39525772984023,68.86587420886947,13.5567037137474,78.94521476838372,13.33760114042214,82.44527694325326,9.78694310565036,82.3739054540501,12.104086052907029,34.9,39.53990000485,39.605049997575,42.894950002425,70.6,68.494950002425,25.45,38.06632095198191
1664.0,57.15209994127934,11.456224998153074,59.68528575167437,8.34300074516669,64.12393581020271,14.34990850899358,68.89249904960384,13.52351276719092,78.96980364119452,13.413329360441132,82.46855474893431,9.717282668128073,82.38811123415468,12.222679749671066,34.9,39.45,39.65,42.85,70.605049997575,68.455049997575,25.45,38.07394932926056
1666.0,57.239606080728784,11.349669331106378,59.70215759524059,8.329794700573697,64.13106931971528,14.256249457089991,68.92000481810904,13.517142512556612,78.99819518387723,13.289509145583516,82.49518575627252,9.652221924016382,82.39986536560099,12.171421186303112,34.894950002425,39.444950002425,39.65,42.844950002425,70.644950002425,68.494950002425,25.444950002425003,38.0815777065392
1668.0,57.291097870037845,11.334204877966735,59.721570242373666,8.320845902029511,64.14001688365126,14.326054811611968,68.93245615820688,13.55853569735967,79.02280629329913,13.420391023637476,82.53059589460378,9.734874491713777,82.41765049585837,12.171178531950856,34.85,39.394950002425,39.65,42.8,70.605049997575,68.455049997575,25.4,38.08908526206552
1670.0,57.25585458222897,11.38885557935468,59.73489528640834,8.264684329999676,64.15386581494349,14.363871996296522,68.9453839005656,13.608105589106216,79.05707679771795,13.34202967744732,82.55312657857951,9.784150450714524,82.43361153684701,12.124069168072364,34.85,39.35,39.65,42.79495000242501,70.65,68.5,25.4,38.096512604798264
1672.0,57.235698258636674,11.490512608133171,59.74776865024684,8.3191286731078,64.16541303801615,14.24576650411522,68.95197928188438,13.523884494936604,79.08448337641549,13.270794035923403,82.58253730302764,9.63804883489411,82.44791406703133,12.1354663514313,34.85,39.344950002425,39.65,42.755049997575,70.655049997575,68.5,25.4,38.10393994753101
1674.0,57.26470992946443,11.426977047328846,59.75947751315194,8.283832316926945,64.18315321108189,14.292956437878257,68.95701973790547,13.549288999870411,79.11918174697395,13.325350721386394,82.59373854253398,9.645853774349597,82.45259755519355,12.194204484900869,34.85,39.3,39.65,42.8,70.7,68.5,25.4,38.11136729026376
1676.0,57.371121926464696,11.391550541139097,59.77198741157152,8.394727265774634,64.21977960356394,14.296226424807346,68.96794754698463,13.561231660505156,79.15295454427066,13.331594680564288,82.61314311213661,9.742796114922328,82.46290212308828,12.191497752977174,34.85,39.3,39.65,42.8,70.7,68.5,25.4,38.118794632996504
1678.0,57.2584063495197,11.457721578373594,59.791061315264855,8.317946281954193,64.26354995350466,14.29411892417525,68.99486926967641,13.523938365117772,79.18229385609541,13.24086406502744,82.62840069121445,9.684464123482554,82.46757984152141,12.20815138475196,34.84495000242501,39.3,39.65,42.8,70.7,68.50504999757499,25.4,38.12622197572925
1680.0,57.38144657355264,11.42251780194504,59.808376612758245,8.344768091682012,64.30891293276794,14.275774715227772,69.02745495645706,13.578737313813456,79.21650759456621,13.369701399288653,82.6453533069444,9.748104342762137,82.48643730325047,12.22067381940752,34.8,39.3,39.655049997575,42.8,70.68990000485,68.555049997575,25.4,38.133649318462
1682.0,57.37565972780013,11.343941744848006,59.82680364355112,8.3542378777141,64.349251991774,14.348967917105131,69.04954784172342,13.536182782173016,79.2427299694909,13.25440167504406,82.66215641787451,9.72231160364065,82.4945218154934,12.119470004448338,34.794950002425004,39.3,39.7,42.8,70.605049997575,68.61009999514998,25.40504999757499,38.141076661194745
1684.0,57.27533654046197,11.371774079385473,59.8447126699021,8.297421850756892,64.3899798808149,14.166108672554635,69.0752099492957,13.535482407163924,79.27969351155875,13.42529817602432,82.67837371784076,9.812251201301056,82.51011604517521,12.172064398974308,34.75,39.294950002425,39.7,42.794950002425,70.63990000485,68.7,25.444950002425003,38.14850400392749
1685.9999999999998,57.41634634651703,11.37358854938456,59.86616759934424,8.274489874322681,64.43892970942247,14.358940151903823,69.10189587600897,13.624492936212608,79.30875545879316,13.224181962805435,82.70666645224213,9.766192587688838,82.52870866884214,12.162893597854849,34.74495000242501,39.25,39.70504999757499,42.74495000242501,70.555049997575,68.705049997575,25.4,38.15593134666024
1688.0,57.33276873203298,11.461861191291572,59.89147211108328,8.3140102640929,64.47722148845091,14.205568439863848,69.14212340436762,13.56078086802545,79.34475422281984,13.383806780383988,82.71616755874219,9.668131790658611,82.53359711824157,12.124401160233583,34.7,39.255049997575,39.75,42.7,70.61009999515,68.755049997575,25.4,38.163358689392986
1690.0,57.39075766264864,11.269325653700347,59.914419237500375,8.403842053446374,64.50802613715251,14.332074468824128,69.17734606867859,13.5182483426398,79.37279829270244,13.370344722201894,82.73621048192902,9.69103087654298,82.55175641936992,12.1354690333791,34.7,39.305049997575,39.75,42.694950002425,70.71009999515,68.8,25.405049997575,38.17078603212573
1692.0,57.27111777460718,11.427037272484617,59.929350178247994,8.373447399908049,64.5450408258144,14.293543557266911,69.20724625206782,13.59999839226764,79.4128637581311,13.426596782879512,82.75324371074008,9.701322937206882,82.56163816039313,12.07696363039411,34.7,39.355049997575,39.755049997575,42.65,70.815149992725,68.805049997575,25.45,38.17821337485848
1694.0,57.436105992492415,11.25370101941427,59.94770262613445,8.45129693211072,64.58008671321609,14.228098616258595,69.23900768619707,13.53578905056566,79.4331722868041,13.280786319882962,82.78364027478237,9.67341598692368,82.58503200000794,12.165644871331027,34.7,39.405049997575,39.8,42.655049997575,70.955049997575,68.855049997575,25.444950002425,38.18564071759123
1696.0,57.43221265342992,11.3749703982344,59.96421382004807,8.332876931569634,64.58591516587144,14.327429250733552,69.26104002931366,13.626257005676592,79.46746653223254,13.358735888808502,82.79953996190375,9.705365655577834,82.60092936475701,12.118557247347912,34.705049997575,39.455049997575,39.805049997575,42.705049997575,71.0,68.9,25.405049997574995,38.193068060323974
1698.0,57.32949140912758,11.357447385100778,59.97407260789553,8.367544302155395,64.59262726089038,14.353573871888257,69.2855155007382,13.60218188431218,79.48593730344066,13.32044547092695,82.83084021981799,9.76487453994703,82.61434994089478,12.145557614686762,34.75,39.5,39.85,42.75,70.994950002425,68.894950002425,25.45,38.20049540305673
1700.0,57.317785593817305,11.376987284092984,59.995748207064366,8.381196179417921,64.5943223270171,14.331477131849985,69.30304672276388,13.604108231414934,79.50595104392204,13.343195055204076,82.84684490786722,9.676660234802224,82.63622263726498,12.121246489136896,34.75504999757499,39.5,39.85,42.74495000242501,70.955049997575,68.855049997575,25.45,38.207922745789475
1702.0,57.48038729886709,11.38999992900512,60.0137527679701,8.311220413467376,64.60708199714246,14.280854446619626,69.3280711731697,13.563008340109402,79.54210376423929,13.355109413639584,82.87128150002013,9.657194463616255,82.65096373653526,12.232097091542544,34.8,39.505049997575,39.855049997575,42.705049997575,71.01009999515,68.9,25.45,38.21535008852222
1704.0,57.352478509225634,11.389620744778464,60.03321626697708,8.343230335632864,64.62053736187032,14.3270936736527,69.360894983705,13.61073650532403,79.56932750751399,13.31094781361387,82.8937225542313,9.769174905100575,82.66943483306521,12.116957273115856,34.8,39.55,39.9,42.75,71.1,68.9,25.45,38.22277743125497
1706.0,57.3625542067346,11.40319315940694,60.04600765362777,8.341855855107465,64.62905278709468,14.406115184050428,69.38954714596676,13.557835553573035,79.6031540207003,13.245677264092476,82.91375681224044,9.835093779136454,82.69446673542409,12.219327940906838,34.8,39.55,39.9,42.755049997575,71.105049997575,68.894950002425,25.45,38.230204773987715
1708.0,57.4603943646609,11.208904800982936,60.064735143956106,8.324312057435456,64.65212164385343,14.3173290160029,69.42216075201459,13.630525230364489,79.63513686647131,13.333129013578343,82.93974164399867,9.783539593320702,82.72367701162946,12.009577197076094,34.8,39.56009999514998,39.9,42.8,71.15,68.84495000242501,25.45,38.23763211672046
1710.0,57.35685279846991,11.519177262446558,60.08543591388488,8.327390274981127,64.67624133720236,14.35907743370311,69.45550837840128,13.665479698120883,79.66813824266235,13.357666543601413,82.95952070795319,9.740001471167734,82.73768410637054,12.095843350312526,34.805049997575,39.66009999514999,39.9,42.805049997575,71.144950002425,68.8,25.45,38.24505945945321
1712.0,57.351496342123035,11.429355434886109,60.10599171938645,8.35103789087759,64.7002874423874,14.25803707545134,69.49311516996777,13.565875013072892,79.69491000495334,13.401332462823254,82.99302378913731,9.846665498741444,82.75404648512396,12.110912195983998,34.855049997574994,39.75504999757499,39.90504999757499,42.855049997574994,71.105049997575,68.8,25.455049997574992,38.252486802185956
1714.0,57.367426033887845,11.436495214598152,60.12498151329642,8.325436654792016,64.72294284179436,14.218376616003257,69.5207667524537,13.579087134674328,79.73553386130322,13.283734785177767,83.0132326440902,9.661201612201454,82.78601139345365,12.137810131520352,34.9,39.805049997575,39.944950002425,42.9,71.144950002425,68.8,25.494950002425004,38.2599141449187
1715.9999999999998,57.524154055534005,11.583084423869405,60.15019309753936,8.334725906654347,64.74434868461857,14.369179275410843,69.5519442170732,13.551659538934146,79.7716492713422,13.25139857427502,83.03472072799131,9.705931708071114,82.802671988939,12.167997816270532,34.90504999757499,39.855049997574994,39.90504999757499,42.90504999757499,71.11009999514998,68.805049997575,25.455049997574992,38.26734148765145
1718.0,57.41122186912576,11.316214253842135,60.17811091163168,8.285916723437154,64.7601420248864,14.3546750826541,69.58259964703876,13.684764557719635,79.81026720403332,13.345548514472032,83.06095431647576,9.661278188082784,82.82144285397732,12.245428389631291,34.95,39.905049997575,39.95,42.944950002425,71.2,68.855049997575,25.5,38.2747688303842
1720.0,57.436328935328824,11.346881998974492,60.20189737522049,8.33707447806424,64.76542275248083,14.371128318657648,69.59443808399392,13.620101463962683,79.84253189571695,13.398476566648144,83.08275763052394,9.78243867384105,82.8438240748782,12.239197724835474,34.944950002425,39.95,39.944950002425,42.9,71.2,68.905049997575,25.5,38.282196173116944
1722.0,57.51641633118175,11.45592501410322,60.22098420490515,8.265109099456655,64.77365474580621,14.319777736549655,69.6164701375843,13.545547122991932,79.88953329027143,13.381446969259851,83.10057789541847,9.803247182377154,82.87056409308957,12.06873460246112,34.905049997575,39.95,39.905049997575,42.9,71.205049997575,68.965149992725,25.5,38.28962351584969
1724.0,57.46023055141158,11.32500665336834,60.23315543993185,8.315902189737066,64.79709355029274,14.36609846245304,69.63072923948373,13.525044594036611,79.9312774920303,13.347664127960144,83.13493571798625,9.795136209295949,82.90402327409805,12.26132366881134,34.955049997575,39.955049997575,39.95,42.9,71.255049997575,69.105049997575,25.5,38.29705085858244
1726.0,57.53938416742876,11.541326894930162,60.25916475382807,8.351729728480455,64.83016799709627,14.345261962880455,69.64404618811707,13.588529912946775,79.96324276742578,13.440237198150916,83.17128528585131,9.734856349415455,82.9353455221068,12.10489027745814,35.0,40.0,39.95,42.9,71.3,69.15,25.5,38.304478201315185
1728.0,57.59984411091053,11.315983289411715,60.2748685643549,8.354882208441971,64.86271578878164,14.398933837639516,69.6671469862682,13.581215483248222,79.99907783374735,13.395961831942095,83.19673419513495,9.716113536829338,82.9665663941749,12.166657370320673,35.0,40.005049997575,39.955049997575,42.905049997575,71.305049997575,69.155049997575,25.5,38.31178510440108
1730.0,57.55037867296837,11.437905033536447,60.295305881037365,8.347573489850701,64.88236813887474,14.367220322243275,69.67643440578468,13.560456390327,80.02919482454398,13.370967022140643,83.22958544186318,9.738378747071224,82.98740692460657,12.218618544637785,35.0,40.05,40.0,42.95,71.35,69.205049997575,25.505049997574993,38.31901204837081
1732.0,57.50294657260885,11.441323055091182,60.31160970199155,8.265679116396798,64.91667334069831,14.346719371303358,69.69221031313938,13.699883061204565,80.06083220521793,13.351560689168249,83.2579557648478,9.782310498788032,83.01588927639725,12.19053658969896,35.0,40.05,40.0,42.955049997575,71.36009999515,69.25,25.544950002425004,38.326238992340535
1734.0,57.52418579019148,11.471053266776092,60.32781054232331,8.332663568757324,64.94432674473812,14.338368129688169,69.70716190612673,13.671761864531325,80.08981164216578,13.409121243228642,83.29072071426654,9.670671514626736,83.0392054541012,12.218609018287497,35.00504999757499,40.05504999757499,40.0,43.0,71.45,69.25,25.5,38.33346593631026
1736.0,57.6528144599399,11.334490789487358,60.34348573223409,8.4272673115505,64.972116626512,14.245133560312096,69.72905615229695,13.642222339841,80.1060341451348,13.371976011387494,83.3189815115393,9.766649324901884,83.06971950661058,12.169776226425917,35.05,40.1,40.005049997575,43.005049997575,71.45,69.25,25.5,38.34069288027999
1738.0,57.646303463414064,11.429493415908048,60.363616249004494,8.366023250790047,65.00659744543754,14.378555584400846,69.7494997401701,13.615351048279994,80.13230076832991,13.374362264687017,83.34668662790153,9.82869832317798,83.09602621741874,12.090195686142,35.05,40.1,40.05,43.05,71.45,69.25,25.5,38.347919824249715
1740.0,57.58798375939936,11.401808160025231,60.39146955734375,8.311365404719568,65.04828172249164,14.267264459939586,69.79230465640198,13.573571127210515,80.15416011891342,13.315251750163736,83.38586356626753,9.72219444546865,83.12510943748273,12.196403960495523,35.055049997575,40.1,40.055049997575,43.05,71.444950002425,69.25,25.5,38.35514676821944
1742.0,57.596503475701894,11.263721848333594,60.41788607703231,8.395936638009896,65.09167998133435,14.388321610839547,69.84013931268925,13.672109119752378,80.1872446775137,13.4164352674499,83.40660031025853,9.757573316061295,83.14134206888578,12.211898330752447,35.1,40.1,40.1,43.05,71.394950002425,69.25,25.5,38.36237371218917
1744.0,57.61235074531226,11.431756997722008,60.44692157832916,8.366117145370497,65.12859753883023,14.350918089197682,69.87611208158535,13.62362007512139,80.20773362885524,13.446589569457052,83.44037636772191,9.784017015118565,83.17475354780356,12.247414443359451,35.1,40.094950002425,40.1,43.05,71.35,69.23990000485,25.5,38.369600656158894
1745.9999999999998,57.58345660414867,11.53153053764816,60.47004020865667,8.378572197808877,65.16332674694841,14.344430189940809,69.90159868431529,13.65157753930843,80.23145351619821,13.326591698203533,83.46230029969038,9.744027474169156,83.19180240484768,12.140799432771164,35.1,40.05,40.105049997574994,43.05504999757499,71.355049997575,69.15,25.505049997574993,38.37682760012862
1748.0,57.6986220920871,11.502611728778325,60.50280195940634,8.365528126456264,65.2010642195954,14.301386510237672,69.93067022902197,13.662230855959931,80.26792322627112,13.423001627064936,83.49126326384084,9.81818404131358,83.21368051107713,12.190065004723126,35.1,40.05,40.15,43.105049997575,71.405049997575,69.15,25.55,38.38405454409835
1750.0,57.61055357103015,11.412945963531593,60.5366092538496,8.41590436028819,65.24143150656852,14.401881895213265,69.96611210191061,13.545000191858568,80.2876571245188,13.358986814768365,83.51536642542226,9.76558336613068,83.24435317124792,12.088548591210516,35.105049997575,40.06009999515,40.15,43.15,71.45,69.15,25.55,38.391281488068074
1752.0,57.6557807514243,11.467335742107815,60.56642706211189,8.359408457556883,65.26293082599592,14.338642693381184,70.0023077921983,13.648987803267609,80.31781998039023,13.435694483237654,83.530307263864,9.691742637692249,83.26339838009109,12.234701514684495,35.15,40.144950002425,40.15,43.144950002425,71.455049997575,69.15,25.544950002425004,38.3985084320378
1754.0,57.78670183964564,11.405054117169149,60.593777413322705,8.275361347244337,65.30385786016171,14.43293114969932,70.04080468763247,13.62036473426522,80.33353594242354,13.327139705714492,83.54891913706777,9.793829308726568,83.28605639478481,12.10029169318702,35.15,40.105049997575,40.155049997575,43.105049997575,71.505049997575,69.15,25.5,38.40573537600753
1756.0,57.6648187332996,11.484239471045,60.62705000217364,8.328856538521965,65.33662959449282,14.43132762153538,70.08869624582199,13.602610312562776,80.3537153293781,13.475719309818889,83.58529216856112,9.702685523603362,83.30975419247311,12.171683878013477,35.15,40.155049997575,40.2,43.15,71.544950002425,69.15,25.5,38.412962319977254
1758.0,57.76495650742182,11.41837658919382,60.65970474985743,8.296336643898659,65.37132705017096,14.421590000016428,70.12836682023777,13.586876116480752,80.37356368396459,13.360301487792572,83.60299964889232,9.791145824962811,83.3212683701212,12.217608304012565,35.155049997575,40.205049997575,40.205049997575,43.155049997575,71.505049997575,69.155049997575,25.505049997574996,38.42018926394698
1760.0,57.7469120750828,11.396631011525823,60.68046703884866,8.400681121406476,65.3854189472597,14.324206201074,70.15208051741541,13.60480261825073,80.39601921845575,13.380843322877098,83.61962229758777,9.732117371352471,83.33989660308562,12.1915345036077,35.2,40.24495000242501,40.25,43.2,71.55,69.2,25.544950002425008,38.42741620791671
1762.0,57.80945755252887,11.318685401423409,60.70013273354402,8.357679542916825,65.38992270301608,14.30235734867454,70.18680395472126,13.570154392874294,80.41708619963443,13.387756175461316,83.63781211693312,9.729621660793168,83.35224982723031,12.121145864377036,35.2,40.194950002425,40.25,43.2,71.544950002425,69.194950002425,25.5,38.43464315188643
1764.0,57.77242053421589,11.412907371768114,60.715825989675075,8.409541714148366,65.41059626465666,14.35514832229235,70.21602342524523,13.623058952577196,80.43070005685838,13.392912069012755,83.65533865566336,9.750767603108674,83.35872234073456,12.18717784305476,35.2,40.13990000485001,40.24495000242501,43.2,71.49495000242501,69.15,25.5,38.44187009585616
1766.0,57.75381471725817,11.459976228564653,60.72880728661709,8.277056981026718,65.43734541677775,14.354504964660316,70.23709603656424,13.70415906417552,80.45382843322795,13.341798297814565,83.67466176771534,9.77445930965956,83.3624845259933,12.2363546101135,35.2,40.05,40.205049997575,43.2,71.455049997575,69.155049997575,25.5,38.44909703982589
1768.0,57.737876236333214,11.440823871176253,60.749660309815184,8.350327089503642,65.44935592713998,14.330978177012,70.26430183854815,13.659308534229089,80.46566442923195,13.250931732546327,83.68809690253202,9.719757764721066,83.36942276374036,12.177942965201018,35.2,40.05,40.25,43.2,71.50504999757499,69.205049997575,25.5,38.45632398379561
1770.0,57.83011291274685,11.336390705458038,60.76873449335679,8.328438997093606,65.4791090073582,14.266911882111454,70.28395712220994,13.598877895424488,80.48793265827946,13.320417107883983,83.70869733764373,9.739430859220745,83.38344800162844,12.035496167786969,35.2,40.05,40.25,43.2,71.555049997575,69.255049997575,25.5,38.46355092776534
1772.0,57.815796193326925,11.37065210463629,60.79550830597503,8.342392491382133,65.51284430338637,14.24454127386314,70.30833959106263,13.617488272126396,80.51802418990117,13.381497854545833,83.73032458613224,9.754333675529306,83.38854675802364,12.114703836837988,35.2,40.05,40.25504999757499,43.19495000242501,71.59495000242501,69.305049997575,25.5,38.470777871735066
1774.0,57.707616610171904,11.5160130336251,60.808554535666595,8.31591357073937,65.54406189263206,14.263412856169612,70.33168250812291,13.697656031794876,80.54030570791672,13.429881902866793,83.75194563830213,9.81963633021733,83.40267524880974,12.035846015606626,35.2,40.05,40.3,43.144950002425,71.55,69.355049997575,25.5,38.47800481570479
1775.9999999999998,57.80504618093423,11.348771255128844,60.82759985878946,8.293961762454561,65.57286528547904,14.322562641725776,70.35125402513933,13.582138167921268,80.56078548971243,13.329088268230604,83.77349613930211,9.743146657741388,83.4116816658699,12.083242678322424,35.2,40.05,40.30504999757499,43.1,71.56009999514998,69.41009999514999,25.5,38.48523175967452
1778.0,57.71774930348923,11.426833523971156,60.84342542356844,8.310108401241074,65.59727574418221,14.377985010272509,70.37265385546294,13.62204224329954,80.58564263423604,13.311332236277616,83.78967725872117,9.797980076417945,83.42390053591105,12.184235919013352,35.2,40.044950002425,40.355049997575,43.1,71.655049997575,69.505049997575,25.505049997574996,38.492458703644246
1780.0,57.70904139527199,11.463219263331125,60.870130911882654,8.326672644453948,65.63051713498916,14.297952872123544,70.3851063149556,13.621366312571087,80.61194580396499,13.367692271294956,83.81204825947871,9.771640594409805,83.42875680599452,12.120344373284812,35.2,40.0,40.4,43.105049997575,71.705049997575,69.55,25.55,38.49968564761397
1782.0,57.868555887207776,11.209527550072613,60.89439865385496,8.347848584936985,65.65766864385999,14.296033351624777,70.39396109107477,13.615473227561909,80.63216647328183,13.371911930259085,83.8308440105462,9.75382156175353,83.44800824164894,12.178629271268088,35.2,40.0,40.405049997575,43.15,71.76009999515,69.555049997575,25.55,38.5069125915837
1784.0,57.743595019348966,11.480843596010438,60.910755913945266,8.386978128678114,65.67969350137282,14.35052796643136,70.41046804358808,13.647963284643508,80.65756229671616,13.332673696304523,83.85416693809213,9.857686257848949,83.46373888860062,12.171791709635244,35.194950002425,40.0,40.45,43.155049997575,71.855049997575,69.6,25.55,38.514139535553426
1786.0,57.87002687310227,11.425056206473212,60.93803850112365,8.357507373055103,65.71146136469912,14.41445748984816,70.42348036211166,13.602829502105909,80.67447415263234,13.357485328412574,83.87798689350639,9.74889405716132,83.47210620639345,12.102747570221362,35.15,40.0,40.455049997575,43.205049997575,71.905049997575,69.605049997575,25.55,38.52136647952315
1788.0,57.856067802856,11.402371305761736,60.965008002509165,8.356771350831476,65.742614841207,14.38163204309554,70.44125080060593,13.625730973684409,80.70618678288403,13.402178980823278,83.90144101155676,9.81031034806552,83.48727628943539,12.24689258763103,35.15,40.0,40.5,43.255049997575,71.955049997575,69.65,25.55,38.528472678161634
1790.0,57.75703232901419,11.365372771810696,60.98418307648342,8.38326461636361,65.7698106414824,14.319816047179474,70.45620511076268,13.66344045100468,80.73199892287192,13.398611110886502,83.92001361444599,9.82787918778642,83.50080776835506,12.205806869058868,35.15,40.00504999757499,40.50504999757499,43.31009999514998,72.00504999757499,69.65,25.55,38.53549871474204
1792.0,57.89181579522573,11.436305826246976,61.006233636951706,8.378573846860842,65.7877926390326,14.44568837778842,70.48795660074379,13.655227101387885,80.74936275554009,13.321296880936604,83.93857498912838,9.773027306443913,83.51279996287754,12.181048597801183,35.155049997575,40.055049997575,40.55,43.405049997575,72.05,69.655049997575,25.55,38.542524751322446
1794.0,57.782802981086654,11.196796661121756,61.03869637477733,8.358609659156222,65.81782782640306,14.362516777119794,70.51343846614678,13.60621459232086,80.77451243690595,13.44386911373848,83.9647246299388,9.752977441493613,83.54755759305618,12.111620057430631,35.2,40.1,40.55,43.45504999757499,72.05,69.7,25.55,38.549550787902845
1796.0,57.90441399912735,11.27625175694881,61.0643764393136,8.406659133230677,65.84328608617656,14.390804609352138,70.53617990819134,13.69892403893783,80.81136927999312,13.413501657304014,83.97881470621626,9.72849479508501,83.56832318259333,12.203199186440717,35.2,40.105049997575,40.55,43.5,72.05,69.705049997575,25.555049997574997,38.55657682448325
1798.0,57.82989820113155,11.240135361631411,61.09470080191542,8.387506323504505,65.86524739332864,14.32715116563758,70.56822898899101,13.636594986422812,80.84204539775811,13.395912133641684,83.99594773423709,9.745098964857586,83.59929233240858,12.203742184189286,35.2,40.15504999757499,40.55504999757499,43.5,72.044950002425,69.74495000242501,25.6,38.56360286106366
1800.0,57.8670148664321,11.302057278009537,61.12078647401755,8.376385877188728,65.87099227068632,14.462657312310355,70.61093503721585,13.702349734761953,80.87267051714412,13.393874987082976,84.03030848465481,9.733396412089968,83.61824728232583,12.082928363115542,35.2,40.2,40.6,43.5,71.98990000485,69.7,25.6,38.570628897644056
1802.0,57.95392930133123,11.226206655838142,61.139879096119344,8.375794076002482,65.88347088918012,14.412910128671284,70.63686503756206,13.61744779074938,80.89991403865591,13.374897721175634,84.06224540682784,9.773657243775926,83.63428755857024,12.217677934654168,35.2,40.19495000242501,40.6,43.49495000242501,71.9,69.705049997575,25.59495000242501,38.57765493422446
1804.0,57.93587460959107,11.42661130084812,61.16674002174021,8.407438673167912,65.89675518975116,14.28189597832526,70.65091260066575,13.709459758101314,80.93149832211844,13.35904436815828,84.09977678917127,9.780979747440108,83.65455650478845,12.148279776629956,35.2,40.155049997575,40.6,43.455049997575,71.905049997575,69.75,25.555049997574997,38.58468097080487
1806.0,57.82368487160746,11.289972844708297,61.1852210451291,8.394331947626092,65.91213297696092,14.321024914820114,70.6766038722876,13.662649118731483,80.95465902709594,13.29237897498214,84.12287206217955,9.68253482873909,83.66545222298915,12.1928632150124,35.205049997574996,40.20504999757499,40.6,43.5,71.96009999514999,69.75504999757499,25.6,38.59170700738527
1808.0,57.98581030256757,11.403239052895506,61.203460392976496,8.356790327083294,65.91523311583546,14.402874015359323,70.69715115621646,13.693564342471802,80.97492322290204,13.319721752075193,84.14925833421023,9.750261170874875,83.6859637431041,12.266339155535594,35.244950002425,40.25,40.605049997575,43.5,72.055049997575,69.8,25.6,38.59873304396567
1810.0,57.84736146018641,11.429629773267845,61.21444593538995,8.337940176186821,65.91270622582994,14.428373541192004,70.7184673259731,13.665973955935188,81.00401743964647,13.356666813319356,84.17735544765092,9.731706168064791,83.70440936403425,12.116143514537027,35.205049997575,40.255049997575,40.65,43.505049997575,72.1,69.794950002425,25.6,38.60575908054608
1812.0,57.85668822539443,11.304136350190978,61.231927944026744,8.374591230052564,65.92391548067899,14.435157251503435,70.74003821454585,13.700893191859668,81.02148415823564,13.393521464837113,84.20482484549618,9.806518338952108,83.7202795368306,12.155356160368989,35.25,40.305049997575,40.65,43.55,72.094950002425,69.744950002425,25.6,38.61278511712648
