t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
48.0,48.430198663733826,53.130799576587,54.05363615534123,101.23675897175877,105.48313251383996,48.27063406357146,104.86239662128654,28.93782380435375,28.437125833513434,29.527315627271296,0.0016424924464959311,8.212462232479657e-05,28.843842080832985,0.02902574243600359,27.673275362318808,28.650608695652146,27.948125603864707,31.912106280193203,66.6451014492753,65.33869565217385,22.561072463768095
50.0,48.71632097342642,53.355009512806234,54.352748072045046,98.4940220705855,102.61575179498807,48.539248633293965,102.18878935379709,28.975043385325097,28.48332375320577,29.525452605633333,0.008492785674672779,0.00015761522948421906,28.759636773087067,0.04056112155689022,27.6805603864734,28.658376811594174,27.950067632850214,31.902019323671464,66.72604830917868,65.47125603864728,22.559246376811572
52.0,48.99141147491648,53.57444653017381,54.641220564372865,95.88879773015577,99.58079179287719,48.79648862698889,99.50058488930621,28.958774168188935,28.726095904038175,29.536488589792263,0.008431331865070309,0.0001,28.8061411347694,0.005062562124528505,27.688937198067606,28.665111111111084,27.949739130434754,31.892705314009632,66.75087922705308,65.54786473429947,22.560280193236693
54.0,49.25674902708988,53.78707776256181,54.9194130910636,93.56388572943669,96.49771377209072,49.04285347880596,96.92275251871473,29.308717907524834,28.99491711524124,29.518158961773384,0.0002251713927414602,5.827620241951327e-05,28.920578843331395,0.008436924800819602,27.69538164251205,28.67264734299514,27.950502415458914,31.88994202898548,66.73091787439607,65.54895652173907,22.55918840579708
56.0,49.513636617329325,53.996538239147746,55.1887131054351,91.59265878682426,93.49946558034989,49.279871480335515,94.59688317794259,29.38148120659084,29.30007957541759,29.518429196372196,0.00023519838764262136,0.0002472024185360679,29.06534841168657,0.006525228619343471,27.706618357487898,28.681710144927507,27.947275362318813,31.892299516908178,66.67485024154583,65.52011594202892,22.557082125603845
58.0,49.76181227383306,54.20126195860331,55.44874862687337,89.90505266776795,90.72501502999064,49.50723568583784,92.5970947032314,28.988899096335466,28.77129329108007,29.441753766171875,0.04567080950558494,0.0003460381306454961,29.099415756400994,0.013027983802416284,27.7173719806763,28.685816425120745,27.94707246376809,31.894695652173883,66.59465700483086,65.45851207729463,22.5538647342995
60.0,50.0019620604734,54.401239231066484,55.700532531920274,88.4117536500067,88.30273048622793,49.72605685410437,90.87579478359906,29.077514179894614,28.712719964420856,29.431576415467823,0.06255534858455775,0.0,29.010082408476798,0.009746454105667397,27.724811594202873,28.688135265700453,27.943603864734275,31.900396135265666,66.4970434782608,65.37455072463761,22.55309178743959
62.0,50.235147489359555,54.59733281416169,55.94517719984073,87.06703193559512,86.22714399483662,49.93805249036233,89.34371841084146,29.097580802827085,29.037128868506358,29.54778438847354,0.10442528552421122,0.0,29.38837472513303,0.04312940731285325,27.735758454106254,28.691835748792244,27.946328502415433,31.9089178743961,66.38569082125596,65.26736231884051,22.55231884057969
64.0,50.462005672997215,54.7899290871506,56.181865211187954,85.84387637062467,84.38107016360695,50.143386758829855,87.95654844843773,29.062348353463967,29.06875871868934,29.608139346810443,0.1595328144197965,0.00016508907692910988,29.506465268915306,0.08907541838413577,27.744937198067607,28.694086956521712,27.95026086956519,31.920888888888854,66.26829951690814,65.1462898550724,22.551545893719787
66.0,50.68236949610376,54.97528356554962,56.41083428021965,84.72390199429871,82.71380581798144,50.34251681770906,86.68969620004515,29.184293076433736,28.88670721884016,29.677444271395984,0.028996987527710846,0.0002725903421686747,29.146735533519678,0.04054367018152611,27.75307246376809,28.69450241545891,27.95165217391302,31.936840579710115,66.14185507246371,65.01129468599028,22.55077294685988
68.0,50.89648576066042,55.15334945602466,56.63247910634817,83.69292015908688,81.1902148565744,50.53589448247528,85.52111015430208,29.23400547519653,28.937247226366548,29.68310811835257,0.015140663833233151,5.8260015905531755e-05,29.080653275673694,0.0001834799681889365,27.763236714975818,28.693903381642485,27.952753623188375,31.955999999999968,66.00564251207723,64.86483091787433,22.54999999999998
