t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
0.0,42.96946326728584,48.845858333790304,46.114198188406434,59.878208985411234,52.266652977235665,40.42773606826477,57.58037484276646,7.04829091868658,6.919775216496643,7.20089943564418,34.80596044462822,33.59377080604659,7.015828731682341,33.95215217768106,30.063863247863242,31.975487179487175,30.386008547008554,34.622145299145295,55.04683760683762,53.26658119658119,22.752931623931627
2.0,43.17181464129819,48.94223420075705,46.31443959812075,61.052273306167606,53.44856984433043,40.62597252420739,58.74043972344745,7.03226985190392,7.054249264335058,7.200360548873424,34.61115876084275,33.677213464338884,7.132921503963055,34.292245549185125,30.098205128205123,32.03138461538461,30.420525641025648,34.7026282051282,55.20362820512821,53.39628205128205,22.721717948717952
4.0,43.3682888477683,49.03707792346213,46.50903999273707,62.193150501284016,54.597814734258094,40.81836266812683,59.86894317010598,7.090100152264016,7.075473016213121,7.195198756733201,34.85308017128588,33.93856521412962,7.1212433872286285,34.3965950333328,30.13165607580824,32.08467056856187,30.454442586399114,34.78027480490523,55.36589353400223,53.5326895206243,22.69255462653289
6.0,43.55888588669617,49.130389501905555,46.69799937225541,63.30084057076048,55.71438764701866,41.00490650002309,60.965885182742056,7.134117895594548,7.1152923790415805,7.200001966807349,34.880692920165636,33.96083849456906,7.053918190447626,34.58338633399338,30.164216090672603,32.13534503901895,30.487759383128957,34.855085098476394,55.53363359345968,53.67580360460795,22.665441657376444
8.0,43.7436057580818,49.222168936087314,46.88131773667577,64.37534351459698,56.79828858261213,41.18560401989616,62.03126576135566,7.100113979199639,7.061135125455734,7.165320791342822,34.92914659177869,33.92060393951636,7.007751255094767,34.72205663253683,30.195885172798206,32.18340802675585,30.520476031215168,34.927059085841684,55.70684838350056,53.825624303233,22.64037904124861
10.0,43.92244846192519,49.312416226007414,47.058995085998134,65.41665933279351,57.8495175410385,41.36045522774605,63.06508490594682,7.119286826347305,7.08934251497006,7.105944311377246,35.13118922155689,34.15825748502994,7.001626946107784,34.84411137724551,30.22666332218505,32.22885953177257,30.552592530657755,34.9961967670011,55.88553790412485,53.98215161649944,22.61736677814939
12.0,44.09541399822635,49.401131371665855,47.231031420222514,66.42478802535011,58.868074522297775,41.52946012357276,64.0673426165155,7.177227021696252,7.096271794871795,7.146968639053255,35.33086587771203,34.35229072978304,7.044750493096647,35.08021814595661,30.256550538833135,32.271699554069116,30.58410888145671,35.062498141954656,56.069702155332585,54.14538554440728,22.596404868078785
14.0,44.26250236698526,49.488314373062636,47.39742673934891,67.39972959226674,59.85395952638994,41.69261870737629,65.03803889306174,7.163901016358919,7.088613195616604,7.177859389332181,35.40941979715445,34.43670050231875,7.076962436810563,35.12175837297327,30.285546822742464,32.31192809364548,30.615025083612043,35.12596321070233,56.259341137123734,54.31532608695652,22.577493311036793
16.0,44.42371356820193,49.57396523019776,47.55818104337732,68.34148403354341,60.80717255331502,41.84993097915663,65.97717373558551,7.118102578673702,7.164040731251741,7.1989797830012945,35.46478532680977,34.66283101106559,7.063212785640454,35.24857313567798,30.31365217391303,32.34954515050167,30.645341137123747,35.186591973244134,56.45445484949831,54.491973244147154,22.560632107023412
18.0,44.57904760187637,49.65808394307121,47.71329433230773,69.25005134918013,61.727713603073,42.00139693891379,66.88474714408683,7.090421379201805,7.196875369522735,7.209773200257059,35.613114084488565,34.79051537109657,7.045706305821868,35.29172581609768,30.34086659234484,32.38455072463768,30.675057041991828,35.244384429580066,56.65504329245632,54.675327015979185,22.54582125603865
20.0,44.72850446800856,49.740670511683014,47.86276660614017,70.12543153917689,62.61558267566387,42.14701658664777,67.76075911856569,7.14147411065879,7.2069961566347365,7.236006371294245,35.71066784611319,34.82182547376181,7.020646513132231,35.32064104169487,30.36719007803789,32.41694481605351,30.704172798216277,35.29934057971013,56.86110646599775,54.86538740245261,22.5330607580825
22.0,44.87208416659851,49.82172493603315,48.00659786487462,70.9676246035337,63.470779771087656,42.286789922358565,68.60520965902208,7.227965421997469,7.141267236095459,7.232531802618696,35.8367800645518,34.95375477132454,7.024062494551438,35.591829382934016,30.392622630992182,32.446727424749156,30.7326884057971,35.35146042363432,57.07264437012261,55.06215440356744,22.522350613154963
24.0,45.0097866976462,49.901247216121575,48.14478810851104,71.77663054225053,64.29330488934428,42.42071694604617,69.41809876545597,7.194353824802927,7.050301354748967,7.213168648549421,35.961730089974324,35.016369356068324,7.069562744986688,35.74586264261232,30.417164251207705,32.473898550724606,30.760603864734268,35.400743961352624,57.28965700483087,55.26562801932362,22.513690821256017
26.0,45.14574718102233,49.98617304324308,48.28045321622842,72.55795990568551,65.09963750299306,42.55216443195163,70.21472884821131,7.225968402769287,7.055808563735427,7.159999114096335,35.912695127529844,35.02283072146117,7.088181093965736,35.77926839601321,30.44553140096616,32.500956521739106,30.789864734299485,35.44901449275359,57.525009661835696,55.494521739130384,22.506280193236694
28.0,45.272648693247746,50.06622635530714,48.40742874273866,73.28680564566127,65.85187260517571,42.67439852370597,70.95897574649003,7.266775143568357,7.0306568977655175,7.1997425991399595,35.960183876154154,35.10030269584097,7.114463540783773,35.91845751043895,30.470743961352632,32.52300483091784,30.818729468599006,35.49255072463765,57.766536231884,55.726898550724584,22.503850241545873
30.0,45.39133596016207,50.142942937913105,48.52677427106859,73.97441700626874,66.56239901449952,42.7888518201765,71.66142550399596,7.125095554602482,7.042199350524717,7.258158391703759,36.158136515443815,35.27781233801,7.120109490310682,36.03192207811887,30.493565217391275,32.54018840579707,30.84414975845408,35.532768115942,58.010333333333286,55.958830917874344,22.50318357487921
32.0,45.50258184517532,50.21699735308902,48.63948788482103,74.62692263851999,67.23584903787433,42.896605701893364,72.32729324316152,7.131434383206198,7.071749481565355,7.2353028052463255,36.3215175629857,35.45123408159714,7.111944072145411,35.98107280209575,30.51414009661833,32.5557487922705,30.868507246376783,35.569304347826055,58.25651207729463,56.19448309178739,22.503492753623167
34.0,45.607580326356825,50.28805193349474,48.74673185689482,75.25207410264551,67.87724170920278,42.998358796153866,72.96235455211544,7.108829745798481,7.159083351890086,7.20081198056687,36.20531004884532,35.579059183825166,7.168342235818378,35.93823574001938,30.533835748792246,32.56819806763282,30.895405797101418,35.60244927536229,58.506816425120725,56.433521739130384,22.50576811594201
36.0,45.707363827969026,50.3565950664771,48.84911049488344,75.85302980603277,68.49115715943144,43.094868574361016,73.57189128859332,7.10838745106506,7.177084434968674,7.220436546236145,36.19520843866988,35.5584299300241,7.151070772665061,36.09638575367711,30.55101932367147,32.5767487922705,30.920019323671468,35.63436714975842,58.756797101449216,56.67667632850236,22.510347826086935
